timestamp,location-long,location-lat,sensor-type,individual-local-identifier
01:00.0,-75.45817,4.724863,gps,2(T5H-1362)
01:00.0,-75.45829,4.724853,gps,2(T5H-1362)
01:00.0,-75.45846,4.725122,gps,2(T5H-1362)
01:00.0,-75.45694,4.724707,gps,2(T5H-1362)
00:00.0,-75.4584,4.725068,gps,2(T5H-1362)
01:00.0,-75.45758,4.725068,gps,2(T5H-1362)
01:00.0,-75.45826,4.724965,gps,2(T5H-1362)
00:00.0,-75.45834,4.724948,gps,2(T5H-1362)
01:00.0,-75.45842,4.725255,gps,2(T5H-1362)
01:00.0,-75.45833,4.724873,gps,2(T5H-1362)
00:00.0,-75.45849,4.7238,gps,2(T5H-1362)
01:00.0,-75.4606,4.722625,gps,2(T5H-1362)
01:00.0,-75.45713,4.724163,gps,2(T5H-1362)
00:00.0,-75.45861,4.725792,gps,2(T5H-1362)
01:00.0,-75.45828,4.724973,gps,2(T5H-1362)
01:00.0,-75.45897,4.72513,gps,2(T5H-1362)
00:00.0,-75.45753,4.724268,gps,2(T5H-1362)
01:00.0,-75.45806,4.724808,gps,2(T5H-1362)
01:00.0,-75.45829,4.724983,gps,2(T5H-1362)
01:00.0,-75.4583,4.724827,gps,2(T5H-1362)
01:00.0,-75.45833,4.72507,gps,2(T5H-1362)
00:00.0,-75.4585,4.72496,gps,2(T5H-1362)
00:00.0,-75.45871,4.723852,gps,2(T5H-1362)
01:00.0,-75.45826,4.724965,gps,2(T5H-1362)
00:00.0,-75.45883,4.725458,gps,2(T5H-1362)
00:00.0,-75.45834,4.724485,gps,2(T5H-1362)
01:00.0,-75.45908,4.72361,gps,2(T5H-1362)
01:00.0,-75.45716,4.723422,gps,2(T5H-1362)
01:00.0,-75.45879,4.724943,gps,2(T5H-1362)
01:00.0,-75.4583,4.724803,gps,2(T5H-1362)
01:00.0,-75.45877,4.723992,gps,2(T5H-1362)
01:00.0,-75.45805,4.724898,gps,2(T5H-1362)
01:00.0,-75.45799,4.725372,gps,2(T5H-1362)
01:00.0,-75.45862,4.724145,gps,2(T5H-1362)
00:00.0,-75.45829,4.724895,gps,2(T5H-1362)
01:00.0,-75.45844,4.725098,gps,2(T5H-1362)
00:00.0,-75.45832,4.725083,gps,2(T5H-1362)
01:00.0,-75.4584,4.725087,gps,2(T5H-1362)
01:00.0,-75.45836,4.725102,gps,2(T5H-1362)
00:00.0,-75.45822,4.725032,gps,2(T5H-1362)
00:00.0,-75.45834,4.72508,gps,2(T5H-1362)
01:00.0,-75.45798,4.724628,gps,2(T5H-1362)
01:00.0,-75.45838,4.724813,gps,2(T5H-1362)
00:00.0,-75.45827,4.725193,gps,2(T5H-1362)
01:00.0,-75.45835,4.724713,gps,2(T5H-1362)
00:00.0,-75.45835,4.725762,gps,2(T5H-1362)
01:00.0,-75.45803,4.72654,gps,2(T5H-1362)
01:00.0,-75.45893,4.724982,gps,2(T5H-1362)
00:00.0,-75.45849,4.725397,gps,2(T5H-1362)
01:00.0,-75.45852,4.7263,gps,2(T5H-1362)
01:00.0,-75.45906,4.727287,gps,2(T5H-1362)
01:00.0,-75.4584,4.725385,gps,2(T5H-1362)
01:00.0,-75.45791,4.726262,gps,2(T5H-1362)
01:00.0,-75.45925,4.725647,gps,2(T5H-1362)
01:00.0,-75.45862,4.72586,gps,2(T5H-1362)
00:00.0,-75.45802,4.725553,gps,2(T5H-1362)
01:00.0,-75.45833,4.725022,gps,2(T5H-1362)
01:00.0,-75.45818,4.724775,gps,2(T5H-1362)
01:00.0,-75.45838,4.72503,gps,2(T5H-1362)
00:00.0,-75.45836,4.725153,gps,2(T5H-1362)
00:00.0,-75.45844,4.72517,gps,2(T5H-1362)
00:00.0,-75.45835,4.724953,gps,2(T5H-1362)
01:00.0,-75.45883,4.724378,gps,2(T5H-1362)
01:00.0,-75.45832,4.724978,gps,2(T5H-1362)
00:00.0,-75.4585,4.725108,gps,2(T5H-1362)
00:00.0,-75.45844,4.725292,gps,2(T5H-1362)
00:00.0,-75.45838,4.725023,gps,2(T5H-1362)
00:00.0,-75.45834,4.724982,gps,2(T5H-1362)
01:00.0,-75.45823,4.724948,gps,2(T5H-1362)
01:00.0,-75.45836,4.724663,gps,2(T5H-1362)
01:00.0,-75.45837,4.725048,gps,2(T5H-1362)
00:00.0,-75.45841,4.727337,gps,2(T5H-1362)
00:00.0,-75.46004,4.725533,gps,2(T5H-1362)
01:00.0,-75.45853,4.727083,gps,2(T5H-1362)
00:00.0,-75.45855,4.725317,gps,2(T5H-1362)
00:00.0,-75.45812,4.725043,gps,2(T5H-1362)
00:00.0,-75.45855,4.725152,gps,2(T5H-1362)
01:00.0,-75.45885,4.725785,gps,2(T5H-1362)
01:00.0,-75.45871,4.725348,gps,2(T5H-1362)
00:00.0,-75.45818,4.725383,gps,2(T5H-1362)
01:00.0,-75.45836,4.724453,gps,2(T5H-1362)
01:00.0,-75.45851,4.725245,gps,2(T5H-1362)
01:00.0,-75.45836,4.725167,gps,2(T5H-1362)
00:00.0,-75.45839,4.72509,gps,2(T5H-1362)
00:00.0,-75.45856,4.724988,gps,2(T5H-1362)
01:00.0,-75.45838,4.72525,gps,2(T5H-1362)
00:00.0,-75.45838,4.725292,gps,2(T5H-1362)
00:00.0,-75.45844,4.725118,gps,2(T5H-1362)
00:00.0,-75.45841,4.725167,gps,2(T5H-1362)
00:00.0,-75.45832,4.725155,gps,2(T5H-1362)
01:00.0,-75.45848,4.725227,gps,2(T5H-1362)
00:00.0,-75.45858,4.72523,gps,2(T5H-1362)
01:00.0,-75.45835,4.725087,gps,2(T5H-1362)
00:00.0,-75.45837,4.725187,gps,2(T5H-1362)
01:00.0,-75.45831,4.724923,gps,2(T5H-1362)
01:00.0,-75.45823,4.725038,gps,2(T5H-1362)
01:00.0,-75.45842,4.724877,gps,2(T5H-1362)
01:00.0,-75.45831,4.725067,gps,2(T5H-1362)
01:00.0,-75.45838,4.725222,gps,2(T5H-1362)
01:00.0,-75.45865,4.724708,gps,2(T5H-1362)
01:00.0,-75.45836,4.724808,gps,2(T5H-1362)
00:00.0,-75.45825,4.724853,gps,2(T5H-1362)
00:00.0,-75.45824,4.72476,gps,2(T5H-1362)
01:00.0,-75.45844,4.72503,gps,2(T5H-1362)
01:00.0,-75.45824,4.725083,gps,2(T5H-1362)
01:00.0,-75.45835,4.725103,gps,2(T5H-1362)
01:00.0,-75.45849,4.725135,gps,2(T5H-1362)
01:00.0,-75.4583,4.725095,gps,2(T5H-1362)
00:00.0,-75.45839,4.72496,gps,2(T5H-1362)
01:00.0,-75.45895,4.725858,gps,2(T5H-1362)
01:00.0,-75.45832,4.725262,gps,2(T5H-1362)
01:00.0,-75.45839,4.724993,gps,2(T5H-1362)
01:00.0,-75.45827,4.724588,gps,2(T5H-1362)
01:00.0,-75.45819,4.724983,gps,2(T5H-1362)
01:00.0,-75.45836,4.724902,gps,2(T5H-1362)
00:00.0,-75.45832,4.724997,gps,2(T5H-1362)
01:00.0,-75.45831,4.725053,gps,2(T5H-1362)
01:00.0,-75.45829,4.724903,gps,2(T5H-1362)
00:00.0,-75.45851,4.725137,gps,2(T5H-1362)
00:00.0,-75.45844,4.725092,gps,2(T5H-1362)
00:00.0,-75.45837,4.724933,gps,2(T5H-1362)
01:00.0,-75.4585,4.724845,gps,2(T5H-1362)
00:00.0,-75.45825,4.725152,gps,2(T5H-1362)
00:00.0,-75.45858,4.725288,gps,2(T5H-1362)
01:00.0,-75.45779,4.72467,gps,2(T5H-1362)
00:00.0,-75.45708,4.724997,gps,2(T5H-1362)
01:00.0,-75.4578,4.725175,gps,2(T5H-1362)
01:00.0,-75.4572,4.722808,gps,2(T5H-1362)
01:00.0,-75.45776,4.726392,gps,2(T5H-1362)
01:00.0,-75.45657,4.72622,gps,2(T5H-1362)
00:00.0,-75.45822,4.724805,gps,2(T5H-1362)
01:00.0,-75.45937,4.730085,gps,2(T5H-1362)
01:00.0,-75.46047,4.727078,gps,2(T5H-1362)
00:00.0,-75.46192,4.728848,gps,2(T5H-1362)
01:00.0,-75.4584,4.725102,gps,2(T5H-1362)
00:00.0,-75.45829,4.725137,gps,2(T5H-1362)
00:00.0,-75.45856,4.72531,gps,2(T5H-1362)
01:00.0,-75.45843,4.725167,gps,2(T5H-1362)
01:00.0,-75.45831,4.724997,gps,2(T5H-1362)
00:00.0,-75.45828,4.72502,gps,2(T5H-1362)
01:00.0,-75.45839,4.724975,gps,2(T5H-1362)
00:00.0,-75.45797,4.725282,gps,2(T5H-1362)
01:00.0,-75.45854,4.725483,gps,2(T5H-1362)
00:00.0,-75.45835,4.725673,gps,2(T5H-1362)
01:00.0,-75.45864,4.725428,gps,2(T5H-1362)
01:00.0,-75.45823,4.725542,gps,2(T5H-1362)
00:00.0,-75.45833,4.724977,gps,2(T5H-1362)
01:00.0,-75.45829,4.72498,gps,2(T5H-1362)
01:00.0,-75.45865,4.725023,gps,2(T5H-1362)
01:00.0,-75.4584,4.724998,gps,2(T5H-1362)
01:00.0,-75.45835,4.725115,gps,2(T5H-1362)
01:00.0,-75.45842,4.725172,gps,2(T5H-1362)
01:00.0,-75.45831,4.724992,gps,2(T5H-1362)
01:00.0,-75.45839,4.724993,gps,2(T5H-1362)
01:00.0,-75.45857,4.72484,gps,2(T5H-1362)
00:00.0,-75.45835,4.724917,gps,2(T5H-1362)
01:00.0,-75.45836,4.72501,gps,2(T5H-1362)
01:00.0,-75.45815,4.72479,gps,2(T5H-1362)
01:00.0,-75.45917,4.724688,gps,2(T5H-1362)
01:00.0,-75.45811,4.725053,gps,2(T5H-1362)
01:00.0,-75.45846,4.725133,gps,2(T5H-1362)
01:00.0,-75.45842,4.72506,gps,2(T5H-1362)
01:00.0,-75.45832,4.72517,gps,2(T5H-1362)
01:00.0,-75.45846,4.725203,gps,2(T5H-1362)
00:00.0,-75.4584,4.72528,gps,2(T5H-1362)
00:00.0,-75.45855,4.725328,gps,2(T5H-1362)
01:00.0,-75.45859,4.72538,gps,2(T5H-1362)
01:00.0,-75.45838,4.725052,gps,2(T5H-1362)
01:00.0,-75.45827,4.725458,gps,2(T5H-1362)
00:00.0,-75.45837,4.725098,gps,2(T5H-1362)
00:00.0,-75.4584,4.724993,gps,2(T5H-1362)
01:00.0,-75.45831,4.725035,gps,2(T5H-1362)
01:00.0,-75.45783,4.725257,gps,2(T5H-1362)
00:00.0,-75.45827,4.725052,gps,2(T5H-1362)
00:00.0,-75.45835,4.725333,gps,2(T5H-1362)
01:00.0,-75.45831,4.725142,gps,2(T5H-1362)
01:00.0,-75.45846,4.725317,gps,2(T5H-1362)
01:00.0,-75.45853,4.725127,gps,2(T5H-1362)
01:00.0,-75.45831,4.725092,gps,2(T5H-1362)
00:00.0,-75.45778,4.723162,gps,2(T5H-1362)
00:00.0,-75.45842,4.725028,gps,2(T5H-1362)
01:00.0,-75.45836,4.725073,gps,2(T5H-1362)
01:00.0,-75.45834,4.7251,gps,2(T5H-1362)
01:00.0,-75.45844,4.725043,gps,2(T5H-1362)
01:00.0,-75.45842,4.725215,gps,2(T5H-1362)
00:00.0,-75.45819,4.725225,gps,2(T5H-1362)
00:00.0,-75.45842,4.725298,gps,2(T5H-1362)
01:00.0,-75.45844,4.725192,gps,2(T5H-1362)
01:00.0,-75.45837,4.725018,gps,2(T5H-1362)
00:00.0,-75.45836,4.725143,gps,2(T5H-1362)
00:00.0,-75.45819,4.725335,gps,2(T5H-1362)
01:00.0,-75.45794,4.724758,gps,2(T5H-1362)
01:00.0,-75.45775,4.724032,gps,2(T5H-1362)
00:00.0,-75.45869,4.72433,gps,2(T5H-1362)
01:00.0,-75.45843,4.7253,gps,2(T5H-1362)
01:00.0,-75.45744,4.724673,gps,2(T5H-1362)
01:00.0,-75.45704,4.723553,gps,2(T5H-1362)
01:00.0,-75.45766,4.725342,gps,2(T5H-1362)
01:00.0,-75.45926,4.72192,gps,2(T5H-1362)
00:00.0,-75.45827,4.724557,gps,2(T5H-1362)
01:00.0,-75.45828,4.724548,gps,2(T5H-1362)
00:00.0,-75.45771,4.72226,gps,2(T5H-1362)
00:00.0,-75.45861,4.724463,gps,2(T5H-1362)
00:00.0,-75.45911,4.722985,gps,2(T5H-1362)
01:00.0,-75.46101,4.723665,gps,2(T5H-1362)
01:00.0,-75.45779,4.725135,gps,2(T5H-1362)
01:00.0,-75.45822,4.72443,gps,2(T5H-1362)
01:00.0,-75.45835,4.724933,gps,2(T5H-1362)
00:00.0,-75.45828,4.725243,gps,2(T5H-1362)
00:00.0,-75.45832,4.724725,gps,2(T5H-1362)
00:00.0,-75.45845,4.725212,gps,2(T5H-1362)
01:00.0,-75.45828,4.72514,gps,2(T5H-1362)
01:00.0,-75.45829,4.725048,gps,2(T5H-1362)
01:00.0,-75.45825,4.725172,gps,2(T5H-1362)
01:00.0,-75.45842,4.725342,gps,2(T5H-1362)
01:00.0,-75.45842,4.725547,gps,2(T5H-1362)
00:00.0,-75.45842,4.725547,gps,2(T5H-1362)
01:00.0,-75.45845,4.725037,gps,2(T5H-1362)
00:00.0,-75.45839,4.725122,gps,2(T5H-1362)
01:00.0,-75.45861,4.725388,gps,2(T5H-1362)
01:00.0,-75.45845,4.725253,gps,2(T5H-1362)
01:00.0,-75.45893,4.725348,gps,2(T5H-1362)
00:00.0,-75.45825,4.725208,gps,2(T5H-1362)
01:00.0,-75.45887,4.725752,gps,2(T5H-1362)
01:00.0,-75.45822,4.72529,gps,2(T5H-1362)
01:00.0,-75.45826,4.724897,gps,2(T5H-1362)
01:00.0,-75.45825,4.724897,gps,2(T5H-1362)
01:00.0,-75.45832,4.724463,gps,2(T5H-1362)
00:00.0,-75.45834,4.724465,gps,2(T5H-1362)
00:00.0,-75.45918,4.72366,gps,2(T5H-1362)
00:00.0,-75.45824,4.724852,gps,2(T5H-1362)
00:00.0,-75.45876,4.725117,gps,2(T5H-1362)
01:00.0,-75.458,4.72477,gps,2(T5H-1362)
01:00.0,-75.45817,4.724463,gps,2(T5H-1362)
00:00.0,-75.45848,4.724755,gps,2(T5H-1362)
00:00.0,-75.4583,4.725158,gps,2(T5H-1362)
01:00.0,-75.45838,4.72458,gps,2(T5H-1362)
00:00.0,-75.45833,4.724997,gps,2(T5H-1362)
01:00.0,-75.45739,4.725393,gps,2(T5H-1362)
01:00.0,-75.45826,4.724753,gps,2(T5H-1362)
01:00.0,-75.45851,4.724742,gps,2(T5H-1362)
00:00.0,-75.45832,4.724655,gps,2(T5H-1362)
01:00.0,-75.45772,4.724807,gps,2(T5H-1362)
00:00.0,-75.45855,4.724293,gps,2(T5H-1362)
01:00.0,-75.45831,4.725082,gps,2(T5H-1362)
01:00.0,-75.45841,4.724588,gps,2(T5H-1362)
01:00.0,-75.45793,4.725132,gps,2(T5H-1362)
00:00.0,-75.45792,4.725132,gps,2(T5H-1362)
01:00.0,-75.45814,4.725375,gps,2(T5H-1362)
01:00.0,-75.45823,4.724582,gps,2(T5H-1362)
01:00.0,-75.45797,4.724182,gps,2(T5H-1362)
01:00.0,-75.45839,4.724743,gps,2(T5H-1362)
01:00.0,-75.45814,4.724663,gps,2(T5H-1362)
01:00.0,-75.45812,4.72488,gps,2(T5H-1362)
01:00.0,-75.45823,4.725008,gps,2(T5H-1362)
00:00.0,-75.45825,4.724523,gps,2(T5H-1362)
01:00.0,-75.45829,4.724837,gps,2(T5H-1362)
01:00.0,-75.45825,4.724863,gps,2(T5H-1362)
00:00.0,-75.45822,4.724702,gps,2(T5H-1362)
01:00.0,-75.4584,4.724822,gps,2(T5H-1362)
01:00.0,-75.45824,4.724282,gps,2(T5H-1362)
01:00.0,-75.45857,4.72523,gps,2(T5H-1362)
01:00.0,-75.45819,4.724887,gps,2(T5H-1362)
00:00.0,-75.45834,4.724838,gps,2(T5H-1362)
01:00.0,-75.45833,4.724962,gps,2(T5H-1362)
00:00.0,-75.45847,4.724938,gps,2(T5H-1362)
00:00.0,-75.45844,4.725027,gps,2(T5H-1362)
00:00.0,-75.4584,4.724887,gps,2(T5H-1362)
01:00.0,-75.45735,4.72336,gps,2(T5H-1362)
01:00.0,-75.45829,4.724907,gps,2(T5H-1362)
01:00.0,-75.45848,4.725327,gps,2(T5H-1362)
01:00.0,-75.45836,4.724992,gps,2(T5H-1362)
01:00.0,-75.45818,4.724925,gps,2(T5H-1362)
01:00.0,-75.45851,4.724867,gps,2(T5H-1362)
01:00.0,-75.45837,4.725048,gps,2(T5H-1362)
00:00.0,-75.45818,4.724808,gps,2(T5H-1362)
01:00.0,-75.45839,4.724787,gps,2(T5H-1362)
00:00.0,-75.45842,4.725213,gps,2(T5H-1362)
01:00.0,-75.45802,4.725068,gps,2(T5H-1362)
01:00.0,-75.45831,4.724522,gps,2(T5H-1362)
00:00.0,-75.45824,4.724948,gps,2(T5H-1362)
00:00.0,-75.45825,4.724967,gps,2(T5H-1362)
00:00.0,-75.45826,4.72479,gps,2(T5H-1362)
01:00.0,-75.45892,4.724702,gps,2(T5H-1362)
01:00.0,-75.45819,4.725025,gps,2(T5H-1362)
01:00.0,-75.45824,4.725193,gps,2(T5H-1362)
00:00.0,-75.45833,4.724953,gps,2(T5H-1362)
00:00.0,-75.45827,4.725098,gps,2(T5H-1362)
01:00.0,-75.45849,4.724952,gps,2(T5H-1362)
01:00.0,-75.45854,4.725265,gps,2(T5H-1362)
00:00.0,-75.45848,4.72486,gps,2(T5H-1362)
00:00.0,-75.4583,4.724955,gps,2(T5H-1362)
01:00.0,-75.45828,4.724827,gps,2(T5H-1362)
01:00.0,-75.45826,4.724768,gps,2(T5H-1362)
00:00.0,-75.45876,4.725422,gps,2(T5H-1362)
00:00.0,-75.45836,4.725145,gps,2(T5H-1362)
00:00.0,-75.45823,4.72514,gps,2(T5H-1362)
00:00.0,-75.45836,4.725085,gps,2(T5H-1362)
01:00.0,-75.4584,4.72512,gps,2(T5H-1362)
00:00.0,-75.4585,4.725353,gps,2(T5H-1362)
00:00.0,-75.45841,4.72518,gps,2(T5H-1362)
00:00.0,-75.45873,4.72517,gps,2(T5H-1362)
00:00.0,-75.458,4.725462,gps,2(T5H-1362)
01:00.0,-75.45803,4.725123,gps,2(T5H-1362)
01:00.0,-75.4585,4.725173,gps,2(T5H-1362)
00:00.0,-75.4585,4.724818,gps,2(T5H-1362)
01:00.0,-75.45849,4.724798,gps,2(T5H-1362)
01:00.0,-75.45823,4.724607,gps,2(T5H-1362)
01:00.0,-75.45882,4.725492,gps,2(T5H-1362)
01:00.0,-75.45838,4.725335,gps,2(T5H-1362)
01:00.0,-75.45826,4.725242,gps,2(T5H-1362)
00:00.0,-75.45758,4.725398,gps,2(T5H-1362)
01:00.0,-75.45831,4.725062,gps,2(T5H-1362)
00:00.0,-75.45834,4.724677,gps,2(T5H-1362)
01:00.0,-75.458,4.724622,gps,2(T5H-1362)
01:00.0,-75.45818,4.725048,gps,2(T5H-1362)
01:00.0,-75.45846,4.725163,gps,2(T5H-1362)
00:00.0,-75.45832,4.72503,gps,2(T5H-1362)
01:00.0,-75.45836,4.72495,gps,2(T5H-1362)
01:00.0,-75.45832,4.725043,gps,2(T5H-1362)
01:00.0,-75.45831,4.724862,gps,2(T5H-1362)
00:00.0,-75.45755,4.725385,gps,2(T5H-1362)
01:00.0,-75.45763,4.724652,gps,2(T5H-1362)
01:00.0,-75.4587,4.724628,gps,2(T5H-1362)
01:00.0,-75.45827,4.724932,gps,2(T5H-1362)
01:00.0,-75.45817,4.725113,gps,2(T5H-1362)
01:00.0,-75.45866,4.724883,gps,2(T5H-1362)
01:00.0,-75.45805,4.724932,gps,2(T5H-1362)
00:00.0,-75.45825,4.724965,gps,2(T5H-1362)
01:00.0,-75.45872,4.724905,gps,2(T5H-1362)
01:00.0,-75.45499,4.722125,gps,2(T5H-1362)
01:00.0,-75.45829,4.724998,gps,2(T5H-1362)
01:00.0,-75.45831,4.724755,gps,2(T5H-1362)
01:00.0,-75.45855,4.72545,gps,2(T5H-1362)
01:00.0,-75.45818,4.724977,gps,2(T5H-1362)
01:00.0,-75.45821,4.724827,gps,2(T5H-1362)
01:00.0,-75.45835,4.724855,gps,2(T5H-1362)
01:00.0,-75.4585,4.725158,gps,2(T5H-1362)
01:00.0,-75.45849,4.725048,gps,2(T5H-1362)
01:00.0,-75.45822,4.725165,gps,2(T5H-1362)
01:00.0,-75.4584,4.725123,gps,2(T5H-1362)
01:00.0,-75.45838,4.724928,gps,2(T5H-1362)
01:00.0,-75.45824,4.725008,gps,2(T5H-1362)
01:00.0,-75.45876,4.725582,gps,2(T5H-1362)
01:00.0,-75.45838,4.725022,gps,2(T5H-1362)
01:00.0,-75.45841,4.725215,gps,2(T5H-1362)
01:00.0,-75.45819,4.725057,gps,2(T5H-1362)
01:00.0,-75.45847,4.72514,gps,2(T5H-1362)
00:00.0,-75.45793,4.723913,gps,2(T5H-1362)
01:00.0,-75.45837,4.725002,gps,2(T5H-1362)
01:00.0,-75.45837,4.724943,gps,2(T5H-1362)
00:00.0,-75.45829,4.724982,gps,2(T5H-1362)
01:00.0,-75.45853,4.725233,gps,2(T5H-1362)
01:00.0,-75.45833,4.725163,gps,2(T5H-1362)
00:00.0,-75.45844,4.724852,gps,2(T5H-1362)
01:00.0,-75.45831,4.724963,gps,2(T5H-1362)
01:00.0,-75.45843,4.725055,gps,2(T5H-1362)
01:00.0,-75.4584,4.724955,gps,2(T5H-1362)
01:00.0,-75.45855,4.724522,gps,2(T5H-1362)
01:00.0,-75.45806,4.724928,gps,2(T5H-1362)
01:00.0,-75.45857,4.725558,gps,2(T5H-1362)
00:00.0,-75.45836,4.724968,gps,2(T5H-1362)
01:00.0,-75.45769,4.724948,gps,2(T5H-1362)
01:00.0,-75.45819,4.72463,gps,2(T5H-1362)
00:00.0,-75.45853,4.725168,gps,2(T5H-1362)
01:00.0,-75.45828,4.72491,gps,2(T5H-1362)
00:00.0,-75.45811,4.725287,gps,2(T5H-1362)
01:00.0,-75.45799,4.724655,gps,2(T5H-1362)
01:00.0,-75.45873,4.724513,gps,2(T5H-1362)
00:00.0,-75.4587,4.725018,gps,2(T5H-1362)
01:00.0,-75.45831,4.724917,gps,2(T5H-1362)
00:00.0,-75.45843,4.725057,gps,2(T5H-1362)
00:00.0,-75.45833,4.724927,gps,2(T5H-1362)
01:00.0,-75.45812,4.724538,gps,2(T5H-1362)
01:00.0,-75.45829,4.724863,gps,2(T5H-1362)
01:00.0,-75.45826,4.725025,gps,2(T5H-1362)
01:00.0,-75.45836,4.724912,gps,2(T5H-1362)
00:00.0,-75.45899,4.726478,gps,2(T5H-1362)
00:00.0,-75.45795,4.726155,gps,2(T5H-1362)
01:00.0,-75.45833,4.725022,gps,2(T5H-1362)
00:00.0,-75.45834,4.725573,gps,2(T5H-1362)
00:00.0,-75.45842,4.725148,gps,2(T5H-1362)
00:00.0,-75.45838,4.725075,gps,2(T5H-1362)
00:00.0,-75.45842,4.725303,gps,2(T5H-1362)
00:00.0,-75.45821,4.725228,gps,2(T5H-1362)
01:00.0,-75.45817,4.724697,gps,2(T5H-1362)
01:00.0,-75.45823,4.72531,gps,2(T5H-1362)
00:00.0,-75.45825,4.725105,gps,2(T5H-1362)
01:00.0,-75.45825,4.725105,gps,2(T5H-1362)
01:00.0,-75.45846,4.725127,gps,2(T5H-1362)
00:00.0,-75.45856,4.725322,gps,2(T5H-1362)
01:00.0,-75.45835,4.724925,gps,2(T5H-1362)
00:00.0,-75.45843,4.724955,gps,2(T5H-1362)
01:00.0,-75.45836,4.725105,gps,2(T5H-1362)
01:00.0,-75.45873,4.724962,gps,2(T5H-1362)
01:00.0,-75.45823,4.725093,gps,2(T5H-1362)
01:00.0,-75.4585,4.7251,gps,2(T5H-1362)
01:00.0,-75.45838,4.725132,gps,2(T5H-1362)
01:00.0,-75.45869,4.72452,gps,2(T5H-1362)
01:00.0,-75.45841,4.724998,gps,2(T5H-1362)
01:00.0,-75.45873,4.725217,gps,2(T5H-1362)
01:00.0,-75.45861,4.725522,gps,2(T5H-1362)
01:00.0,-75.4586,4.725522,gps,2(T5H-1362)
00:00.0,-75.45802,4.725338,gps,2(T5H-1362)
01:00.0,-75.45842,4.725112,gps,2(T5H-1362)
01:00.0,-75.45812,4.724572,gps,2(T5H-1362)
01:00.0,-75.45943,4.724278,gps,2(T5H-1362)
00:00.0,-75.45844,4.72476,gps,2(T5H-1362)
01:00.0,-75.45836,4.725523,gps,2(T5H-1362)
00:00.0,-75.45831,4.725047,gps,2(T5H-1362)
01:00.0,-75.45848,4.725185,gps,2(T5H-1362)
01:00.0,-75.45838,4.725078,gps,2(T5H-1362)
00:00.0,-75.45842,4.72516,gps,2(T5H-1362)
00:00.0,-75.4585,4.725245,gps,2(T5H-1362)
00:00.0,-75.45954,4.725647,gps,2(T5H-1362)
00:00.0,-75.45845,4.725243,gps,2(T5H-1362)
00:00.0,-75.45902,4.725572,gps,2(T5H-1362)
01:00.0,-75.45799,4.72509,gps,2(T5H-1362)
01:00.0,-75.45825,4.726293,gps,2(T5H-1362)
01:00.0,-75.45802,4.724362,gps,2(T5H-1362)
01:00.0,-75.45857,4.725157,gps,2(T5H-1362)
01:00.0,-75.45846,4.725665,gps,2(T5H-1362)
01:00.0,-75.45852,4.724517,gps,2(T5H-1362)
01:00.0,-75.45762,4.723477,gps,2(T5H-1362)
01:00.0,-75.4585,4.724552,gps,2(T5H-1362)
00:00.0,-75.45832,4.72493,gps,2(T5H-1362)
00:00.0,-75.4581,4.724827,gps,2(T5H-1362)
01:00.0,-75.45839,4.724468,gps,2(T5H-1362)
01:00.0,-75.45812,4.72479,gps,2(T5H-1362)
00:00.0,-75.45812,4.72479,gps,2(T5H-1362)
01:00.0,-75.45783,4.72435,gps,2(T5H-1362)
01:00.0,-75.45838,4.724875,gps,2(T5H-1362)
00:00.0,-75.45856,4.725362,gps,2(T5H-1362)
01:00.0,-75.45831,4.725342,gps,2(T5H-1362)
00:00.0,-75.45843,4.725085,gps,2(T5H-1362)
01:00.0,-75.45841,4.725338,gps,2(T5H-1362)
00:00.0,-75.45794,4.725862,gps,2(T5H-1362)
00:00.0,-75.45845,4.725447,gps,2(T5H-1362)
01:00.0,-75.45818,4.725218,gps,2(T5H-1362)
00:00.0,-75.45822,4.725085,gps,2(T5H-1362)
01:00.0,-75.45867,4.725292,gps,2(T5H-1362)
00:00.0,-75.45831,4.725047,gps,2(T5H-1362)
00:00.0,-75.45841,4.724853,gps,2(T5H-1362)
01:00.0,-75.45848,4.724815,gps,2(T5H-1362)
00:00.0,-75.45886,4.725723,gps,2(T5H-1362)
01:00.0,-75.45825,4.724918,gps,2(T5H-1362)
01:00.0,-75.45831,4.724492,gps,2(T5H-1362)
00:00.0,-75.45833,4.724905,gps,2(T5H-1362)
01:00.0,-75.45833,4.725147,gps,2(T5H-1362)
01:00.0,-75.45775,4.7247,gps,2(T5H-1362)
00:00.0,-75.45813,4.725963,gps,2(T5H-1362)
01:00.0,-75.45765,4.724693,gps,2(T5H-1362)
00:00.0,-75.45818,4.724513,gps,2(T5H-1362)
01:00.0,-75.4585,4.724832,gps,2(T5H-1362)
00:00.0,-75.45757,4.72481,gps,2(T5H-1362)
00:00.0,-75.45494,4.717167,gps,2(T5H-1362)
00:00.0,-75.4583,4.72332,gps,2(T5H-1362)
00:00.0,-75.45855,4.725643,gps,2(T5H-1362)
00:00.0,-75.45796,4.724907,gps,2(T5H-1362)
01:00.0,-75.45691,4.723267,gps,2(T5H-1362)
00:00.0,-75.4588,4.722517,gps,2(T5H-1362)
00:00.0,-75.45827,4.724997,gps,2(T5H-1362)
01:00.0,-75.45857,4.725303,gps,2(T5H-1362)
00:00.0,-75.45857,4.72504,gps,2(T5H-1362)
01:00.0,-75.45957,4.722817,gps,2(T5H-1362)
