event-id,visible,timestamp,location-long,location-lat,gps:dop,gps-time-to-fix,height-above-msl,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
3401865013,true,2006-10-04 16:01:00.000,-75.458335,4.725127,9.0,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865014,true,2006-10-04 17:01:00.000,-75.458337,4.724995,2.2,69.0,3181.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865015,true,2006-10-04 20:00:00.000,-75.458412,4.724995,4.6,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865016,true,2006-10-04 21:00:00.000,-75.45849,4.72471,7.0,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865017,true,2006-10-04 23:00:00.000,-75.458338,4.725168,3.0,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865018,true,2006-10-05 01:01:00.000,-75.458318,4.725018,1.9,78.0,3158.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865019,true,2006-10-05 02:00:00.000,-75.458382,4.725033,3.8,61.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865020,true,2006-10-05 03:01:00.000,-75.458353,4.725127,2.3,72.0,3159.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865021,true,2006-10-05 04:00:00.000,-75.458437,4.725095,2.5,58.0,3159.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865022,true,2006-10-05 05:01:00.000,-75.458242,4.725378,2.6,73.0,3159.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865023,true,2006-10-05 06:00:00.000,-75.458283,4.725097,11.5,54.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865024,true,2006-10-05 08:01:00.000,-75.458343,4.724668,3.7,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865025,true,2006-10-05 10:01:00.000,-75.457928,4.724865,2.7,74.0,3159.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865026,true,2006-10-05 11:01:00.000,-75.4584,4.725068,2.3,73.0,3160.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865027,true,2006-10-05 14:01:00.000,-75.458423,4.725148,2.7,89.0,3176.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865028,true,2006-10-05 16:00:00.000,-75.45871,4.724642,11.2,55.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865029,true,2006-10-05 17:01:00.000,-75.458342,4.725045,3.2,68.0,3176.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865030,true,2006-10-05 18:01:00.000,-75.458425,4.724963,2.0,87.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865031,true,2006-10-05 21:01:00.000,-75.45829,4.725053,2.0,67.0,3175.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865032,true,2006-10-05 22:00:00.000,-75.458308,4.725242,2.0,74.0,3175.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865033,true,2006-10-05 23:00:00.000,-75.458187,4.724858,2.7,59.0,3175.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865034,true,2006-10-06 00:01:00.000,-75.458327,4.724967,3.1,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865035,true,2006-10-06 01:01:00.000,-75.458205,4.725067,2.0,78.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865036,true,2006-10-06 20:00:00.000,-75.458437,4.72496,2.6,44.0,3170.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865037,true,2006-10-06 21:00:00.000,-75.457847,4.725778,2.7,17.0,3371.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865038,true,2006-10-06 22:00:00.000,-75.457763,4.72811,7.6,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865039,true,2006-10-06 23:01:00.000,-75.458578,4.726813,4.4,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865040,true,2006-10-07 00:00:00.000,-75.458292,4.725382,2.7,53.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865041,true,2006-10-07 03:01:00.000,-75.458465,4.725085,2.7,71.0,3163.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865042,true,2006-10-07 05:01:00.000,-75.458375,4.725078,2.1,73.0,3158.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865043,true,2006-10-07 06:00:00.000,-75.45842,4.72481,1.5,39.0,3155.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865044,true,2006-10-07 07:01:00.000,-75.458393,4.725012,1.8,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865045,true,2006-10-07 09:01:00.000,-75.458442,4.725273,4.4,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865046,true,2006-10-07 11:01:00.000,-75.458315,4.72517,2.4,77.0,3155.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865047,true,2006-10-07 13:01:00.000,-75.458298,4.725058,2.0,76.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865048,true,2006-10-07 17:00:00.000,-75.45834,4.725232,2.3,60.0,3205.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865049,true,2006-10-07 20:01:00.000,-75.458533,4.725088,2.6,72.0,3199.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865050,true,2006-10-07 21:00:00.000,-75.458382,4.725067,2.4,60.0,3199.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865051,true,2006-10-07 22:00:00.000,-75.45817,4.7256,6.6,65.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865052,true,2006-10-07 23:00:00.000,-75.45845,4.72505,4.8,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865053,true,2006-10-08 00:00:00.000,-75.458485,4.725145,2.1,64.0,3194.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865054,true,2006-10-08 01:00:00.000,-75.458488,4.725043,1.9,61.0,3194.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865055,true,2006-10-08 02:00:00.000,-75.457998,4.724598,3.5,60.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865056,true,2006-10-08 05:01:00.000,-75.458285,4.725122,2.1,71.0,3127.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865057,true,2006-10-08 06:01:00.000,-75.4586,4.725588,3.6,74.0,4041.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865058,true,2006-10-08 11:01:00.000,-75.461095,4.732675,10.2,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865059,true,2006-10-08 13:01:00.000,-75.474825,4.728042,9.3,85.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865060,true,2006-10-08 14:00:00.000,-75.474817,4.728042,9.3,92.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865061,true,2006-10-08 17:01:00.000,-75.458357,4.724798,2.3,67.0,3129.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865062,true,2006-10-08 20:00:00.000,-75.458538,4.724675,2.8,53.0,3130.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865063,true,2006-10-08 21:01:00.000,-75.458338,4.725097,2.8,76.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865064,true,2006-10-08 22:01:00.000,-75.458277,4.7252,2.9,86.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865065,true,2006-10-09 00:01:00.000,-75.458512,4.72505,3.1,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865066,true,2006-10-09 01:01:00.000,-75.45756,4.724895,1.9,71.0,3130.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865067,true,2006-10-09 03:01:00.000,-75.458402,4.72513,2.9,65.0,3216.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865068,true,2006-10-09 07:01:00.000,-75.458372,4.725075,3.5,73.0,3184.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865069,true,2006-10-09 08:00:00.000,-75.458188,4.724858,6.0,61.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865070,true,2006-10-09 11:01:00.000,-75.458235,4.724782,11.6,79.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865071,true,2006-10-09 13:01:00.000,-75.458358,4.725002,9.6,79.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865072,true,2006-10-09 14:00:00.000,-75.45847,4.725255,3.8,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865073,true,2006-10-09 17:01:00.000,-75.458345,4.725075,4.0,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865074,true,2006-10-09 21:01:00.000,-75.458315,4.725078,2.9,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865075,true,2006-10-09 22:01:00.000,-75.458327,4.725025,2.4,80.0,3185.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865076,true,2006-10-09 23:01:00.000,-75.45843,4.725233,6.0,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865077,true,2006-10-10 00:00:00.000,-75.458383,4.725065,2.6,53.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865078,true,2006-10-10 01:01:00.000,-75.458402,4.72505,2.0,77.0,3185.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865079,true,2006-10-10 11:01:00.000,-75.458593,4.725567,13.3,73.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865080,true,2006-10-10 12:01:00.000,-75.458393,4.725023,2.7,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865081,true,2006-10-10 13:00:00.000,-75.458367,4.725178,2.1,55.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865082,true,2006-10-10 15:01:00.000,-75.458583,4.725032,2.6,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865083,true,2006-10-10 21:00:00.000,-75.458298,4.725068,1.5,59.0,3185.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865084,true,2006-10-10 22:00:00.000,-75.45832,4.725258,2.8,64.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865085,true,2006-10-11 00:01:00.000,-75.458408,4.725078,3.2,79.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865086,true,2006-10-11 01:01:00.000,-75.458447,4.72491,2.0,80.0,3185.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865087,true,2006-10-11 08:01:00.000,-75.458223,4.724983,10.1,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865088,true,2006-10-11 17:01:00.000,-75.458395,4.724958,3.6,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865089,true,2006-10-11 21:01:00.000,-75.45853,4.725205,3.2,79.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865090,true,2006-10-12 00:01:00.000,-75.458467,4.725208,3.2,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865091,true,2006-10-12 03:01:00.000,-75.458548,4.725173,2.6,69.0,3185.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865092,true,2006-10-12 15:01:00.000,-75.458447,4.724863,6.2,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865093,true,2006-10-12 22:01:00.000,-75.458345,4.725082,4.0,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865094,true,2006-10-12 23:01:00.000,-75.458208,4.725013,2.9,75.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865095,true,2006-10-13 00:01:00.000,-75.458358,4.725103,3.3,83.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865096,true,2006-10-13 20:01:00.000,-75.458572,4.724625,3.7,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865097,true,2006-10-14 00:01:00.000,-75.458662,4.725147,3.3,82.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865098,true,2006-10-14 01:01:00.000,-75.458492,4.725007,4.2,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865099,true,2006-10-14 04:00:00.000,-75.458367,4.72511,2.6,61.0,3185.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865100,true,2006-10-14 06:01:00.000,-75.45834,4.72515,3.7,84.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865101,true,2006-10-14 16:01:00.000,-75.458143,4.723637,4.1,71.0,3280.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865102,true,2006-10-14 23:01:00.000,-75.458463,4.725302,2.8,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865103,true,2006-10-16 18:01:00.000,-75.458393,4.725118,11.0,72.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865104,true,2006-10-17 06:00:00.000,-75.458373,4.725272,3.0,50.0,3281.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865105,true,2006-10-17 22:01:00.000,-75.45859,4.725607,3.5,88.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865106,true,2006-10-18 15:01:00.000,-75.458522,4.725103,2.1,89.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865107,true,2006-10-19 01:01:00.000,-75.458322,4.72567,3.9,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865108,true,2006-10-19 06:01:00.000,-75.458335,4.725337,2.8,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865109,true,2006-10-20 03:01:00.000,-75.458858,4.725548,2.9,78.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865110,true,2006-10-20 17:01:00.000,-75.458157,4.725517,14.3,88.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865111,true,2006-10-20 19:01:00.000,-75.458767,4.72649,4.8,78.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865112,true,2006-10-21 03:01:00.000,-75.458405,4.725172,2.9,78.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865113,true,2006-10-21 04:00:00.000,-75.45855,4.72516,2.4,55.0,3281.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865114,true,2006-10-21 05:01:00.000,-75.45853,4.725285,4.1,65.0,3126.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865115,true,2006-10-21 06:00:00.000,-75.458367,4.724813,3.6,52.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865116,true,2006-10-21 10:01:00.000,-75.458183,4.72471,8.1,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865117,true,2006-10-21 11:01:00.000,-75.458268,4.724928,2.6,69.0,3144.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865118,true,2006-10-21 19:00:00.000,-75.45837,4.724778,4.2,66.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865119,true,2006-10-21 20:01:00.000,-75.458348,4.725065,2.8,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865120,true,2006-10-21 23:01:00.000,-75.458373,4.724955,3.1,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865121,true,2006-10-22 01:01:00.000,-75.45835,4.72484,2.6,77.0,3156.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865122,true,2006-10-22 02:00:00.000,-75.458402,4.725043,3.0,56.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865123,true,2006-10-22 03:00:00.000,-75.458152,4.724812,2.8,61.0,3114.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865124,true,2006-10-22 06:01:00.000,-75.458462,4.724888,2.6,84.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865125,true,2006-10-22 14:01:00.000,-75.458335,4.725337,1.8,79.0,3115.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865126,true,2006-10-22 16:00:00.000,-75.458287,4.724675,2.6,53.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865127,true,2006-10-22 19:01:00.000,-75.45839,4.725015,2.5,73.0,3177.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865128,true,2006-10-22 20:01:00.000,-75.458335,4.724515,1.7,83.0,3189.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865129,true,2006-10-22 21:00:00.000,-75.458348,4.72545,6.4,66.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865130,true,2006-10-22 23:01:00.000,-75.458322,4.725068,3.2,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865131,true,2006-10-23 02:00:00.000,-75.459092,4.725362,2.6,72.0,3212.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865132,true,2006-10-23 04:00:00.000,-75.458462,4.72508,10.2,63.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865133,true,2006-10-23 10:01:00.000,-75.458492,4.725407,10.0,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865134,true,2006-10-23 15:01:00.000,-75.458637,4.725348,3.6,87.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865135,true,2006-10-24 06:01:00.000,-75.458275,4.725138,3.2,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865136,true,2006-10-24 09:01:00.000,-75.458528,4.725057,3.1,88.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865137,true,2006-10-24 11:01:00.000,-75.458397,4.725237,2.4,74.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865138,true,2006-10-24 15:01:00.000,-75.458578,4.725255,3.6,79.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865139,true,2006-10-24 16:01:00.000,-75.458325,4.725132,2.3,87.0,3173.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865140,true,2006-10-24 20:01:00.000,-75.458358,4.725048,3.4,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865141,true,2006-10-24 23:01:00.000,-75.458275,4.725075,2.2,79.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865142,true,2006-10-25 00:00:00.000,-75.458327,4.725143,2.0,64.0,3173.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865143,true,2006-10-25 03:01:00.000,-75.458332,4.725177,2.5,72.0,3190.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865144,true,2006-10-25 06:01:00.000,-75.458277,4.72519,1.6,74.0,3193.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865145,true,2006-10-25 08:01:00.000,-75.458375,4.724998,1.8,77.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865146,true,2006-10-25 09:01:00.000,-75.458388,4.725123,2.0,80.0,3193.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865147,true,2006-10-25 15:01:00.000,-75.458528,4.72516,2.4,76.0,3193.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865148,true,2006-10-25 20:01:00.000,-75.458315,4.725308,1.7,76.0,3193.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865149,true,2006-10-25 21:00:00.000,-75.458475,4.725028,3.4,57.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865150,true,2006-10-25 23:01:00.000,-75.458627,4.725242,3.3,80.0,0.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865151,true,2006-10-26 00:01:00.000,-75.458358,4.724985,2.0,80.0,3193.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865152,true,2006-10-26 03:01:00.000,-75.458183,4.72494,2.6,84.0,3153.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
3401865153,true,2006-10-26 04:01:00.000,-75.45856,4.725197,2.2,91.0,3119.0,"gps","Tapirus pinchaque","2(T5H-1362)-Tag","2(T5H-1362)","Mountain tapir, Colombia"
