timestamp,location-long,location-lat,gps:dop,sensor-type,individual-local-identifier
8/13/2006 9:01:00,-75.462928,4.72635,1.8,gps,2(T5H-1362)
8/13/2006 10:00:00,-75.464537,4.726282,2.2,gps,2(T5H-1362)
8/13/2006 13:01:00,-75.46225,4.72679,12,gps,2(T5H-1362)
8/13/2006 18:01:00,-75.461973,4.726745,5.8,gps,2(T5H-1362)
8/14/2006 1:01:00,-75.461877,4.726348,1.4,gps,2(T5H-1362)
8/14/2006 2:00:00,-75.461955,4.726437,2.7,gps,2(T5H-1362)
8/14/2006 4:01:00,-75.462288,4.72657,3.3,gps,2(T5H-1362)
8/14/2006 5:01:00,-75.462095,4.72626,3.4,gps,2(T5H-1362)
8/14/2006 7:01:00,-75.46166,4.7264,5.8,gps,2(T5H-1362)
8/14/2006 8:00:00,-75.461725,4.726605,3.4,gps,2(T5H-1362)
8/14/2006 9:00:00,-75.461993,4.726635,2.5,gps,2(T5H-1362)
8/14/2006 10:01:00,-75.461635,4.726727,1.5,gps,2(T5H-1362)
8/14/2006 13:00:00,-75.46197,4.726562,12.3,gps,2(T5H-1362)
8/14/2006 14:00:00,-75.461572,4.726958,7.8,gps,2(T5H-1362)
8/14/2006 20:00:00,-75.462323,4.727462,14.2,gps,2(T5H-1362)
8/14/2006 21:00:00,-75.461495,4.727077,1.6,gps,2(T5H-1362)
8/14/2006 22:00:00,-75.461477,4.72674,4.5,gps,2(T5H-1362)
8/15/2006 0:01:00,-75.463882,4.723258,11,gps,2(T5H-1362)
8/15/2006 1:00:00,-75.462417,4.72536,4.7,gps,2(T5H-1362)
8/15/2006 2:00:00,-75.461965,4.725247,3.7,gps,2(T5H-1362)
8/15/2006 4:01:00,-75.458537,4.725022,4.6,gps,2(T5H-1362)
8/15/2006 6:01:00,-75.463505,4.725203,3.4,gps,2(T5H-1362)
8/15/2006 7:01:00,-75.46279,4.72633,2.7,gps,2(T5H-1362)
8/15/2006 8:00:00,-75.46276,4.726233,2.1,gps,2(T5H-1362)
8/15/2006 9:01:00,-75.463153,4.725903,2.5,gps,2(T5H-1362)
8/15/2006 10:00:00,-75.462777,4.72608,2.1,gps,2(T5H-1362)
8/15/2006 11:00:00,-75.462875,4.725923,2,gps,2(T5H-1362)
8/15/2006 18:01:00,-75.462655,4.725,5.1,gps,2(T5H-1362)
8/15/2006 20:01:00,-75.46204,4.725115,6.3,gps,2(T5H-1362)
8/15/2006 23:01:00,-75.462323,4.72512,2.5,gps,2(T5H-1362)
8/16/2006 1:01:00,-75.462673,4.725145,1.8,gps,2(T5H-1362)
8/16/2006 7:01:00,-75.463303,4.72553,4.1,gps,2(T5H-1362)
8/16/2006 8:00:00,-75.462682,4.725793,4,gps,2(T5H-1362)
8/16/2006 9:01:00,-75.462563,4.725607,1.8,gps,2(T5H-1362)
8/16/2006 10:01:00,-75.462683,4.725635,2.1,gps,2(T5H-1362)
8/16/2006 17:01:00,-75.46186,4.725755,6.2,gps,2(T5H-1362)
8/16/2006 18:01:00,-75.46185,4.725755,6.2,gps,2(T5H-1362)
8/17/2006 0:01:00,-75.462852,4.726288,13.4,gps,2(T5H-1362)
8/17/2006 1:00:00,-75.46419,4.726152,3.4,gps,2(T5H-1362)
8/17/2006 8:01:00,-75.462922,4.726545,2.2,gps,2(T5H-1362)
8/17/2006 9:00:00,-75.462903,4.726413,2.4,gps,2(T5H-1362)
8/17/2006 10:01:00,-75.46322,4.726093,2.7,gps,2(T5H-1362)
8/17/2006 14:01:00,-75.46166,4.726218,2.1,gps,2(T5H-1362)
8/17/2006 17:01:00,-75.461485,4.726175,4.8,gps,2(T5H-1362)
8/17/2006 19:00:00,-75.461628,4.7259,2,gps,2(T5H-1362)
8/17/2006 20:00:00,-75.46153,4.725918,2,gps,2(T5H-1362)
8/18/2006 0:01:00,-75.461585,4.72652,2.3,gps,2(T5H-1362)
8/18/2006 1:01:00,-75.462062,4.72677,4,gps,2(T5H-1362)
8/18/2006 2:01:00,-75.461508,4.726457,2.7,gps,2(T5H-1362)
8/18/2006 3:00:00,-75.461505,4.726588,2.8,gps,2(T5H-1362)
8/18/2006 7:00:00,-75.461268,4.726682,4,gps,2(T5H-1362)
8/18/2006 8:01:00,-75.460975,4.726898,2.1,gps,2(T5H-1362)
8/18/2006 13:00:00,-75.461212,4.72659,1.9,gps,2(T5H-1362)
8/18/2006 19:00:00,-75.460297,4.726183,3.8,gps,2(T5H-1362)
8/19/2006 4:01:00,-75.46012,4.726068,1.8,gps,2(T5H-1362)
8/19/2006 7:01:00,-75.459957,4.726128,4,gps,2(T5H-1362)
8/19/2006 9:01:00,-75.459578,4.726293,3.9,gps,2(T5H-1362)
8/19/2006 18:01:00,-75.459098,4.725262,4.5,gps,2(T5H-1362)
8/19/2006 19:01:00,-75.458955,4.72549,5.5,gps,2(T5H-1362)
8/19/2006 20:00:00,-75.45924,4.72525,3.7,gps,2(T5H-1362)
8/20/2006 0:01:00,-75.459272,4.726443,3.5,gps,2(T5H-1362)
8/20/2006 1:00:00,-75.459212,4.72604,2.2,gps,2(T5H-1362)
8/20/2006 2:01:00,-75.459177,4.72623,6.3,gps,2(T5H-1362)
8/20/2006 4:01:00,-75.459472,4.726718,14.6,gps,2(T5H-1362)
8/20/2006 5:00:00,-75.460003,4.726508,1.7,gps,2(T5H-1362)
8/20/2006 8:00:00,-75.460112,4.726105,2.9,gps,2(T5H-1362)
8/20/2006 9:00:00,-75.460438,4.726227,1.6,gps,2(T5H-1362)
8/20/2006 10:01:00,-75.460657,4.72613,3.5,gps,2(T5H-1362)
8/20/2006 11:00:00,-75.460282,4.726308,2.2,gps,2(T5H-1362)
8/20/2006 16:01:00,-75.460713,4.726152,1.8,gps,2(T5H-1362)
8/20/2006 17:01:00,-75.460588,4.726618,5,gps,2(T5H-1362)
8/20/2006 18:01:00,-75.460873,4.726575,2.9,gps,2(T5H-1362)
8/20/2006 19:00:00,-75.460597,4.72607,1.4,gps,2(T5H-1362)
8/20/2006 20:00:00,-75.460773,4.725827,1.6,gps,2(T5H-1362)
8/21/2006 0:01:00,-75.460773,4.726208,1.6,gps,2(T5H-1362)
8/21/2006 1:00:00,-75.461183,4.726492,1.9,gps,2(T5H-1362)
8/21/2006 2:00:00,-75.460742,4.726703,7.4,gps,2(T5H-1362)
8/21/2006 3:01:00,-75.46058,4.726128,1.9,gps,2(T5H-1362)
8/21/2006 6:01:00,-75.460822,4.727153,3.5,gps,2(T5H-1362)
8/21/2006 7:01:00,-75.461658,4.726615,8.8,gps,2(T5H-1362)
8/21/2006 10:01:00,-75.46252,4.72645,1.5,gps,2(T5H-1362)
8/21/2006 11:01:00,-75.462038,4.727323,2.3,gps,2(T5H-1362)
8/21/2006 13:01:00,-75.46147,4.726327,2.4,gps,2(T5H-1362)
8/21/2006 14:01:00,-75.461065,4.72613,8.2,gps,2(T5H-1362)
8/21/2006 15:01:00,-75.461113,4.726463,1.7,gps,2(T5H-1362)
8/21/2006 17:00:00,-75.461312,4.726343,3.1,gps,2(T5H-1362)
8/21/2006 18:00:00,-75.461403,4.726595,2,gps,2(T5H-1362)
8/21/2006 19:01:00,-75.461088,4.726495,1.9,gps,2(T5H-1362)
8/22/2006 0:01:00,-75.45766,4.724882,4.2,gps,2(T5H-1362)
8/22/2006 9:00:00,-75.454892,4.723795,4.1,gps,2(T5H-1362)
8/22/2006 14:00:00,-75.455402,4.72146,8.8,gps,2(T5H-1362)
8/22/2006 18:01:00,-75.458398,4.725352,2.6,gps,2(T5H-1362)
8/22/2006 19:00:00,-75.458112,4.724885,2.5,gps,2(T5H-1362)
8/22/2006 20:00:00,-75.458238,4.724845,2.3,gps,2(T5H-1362)
8/22/2006 21:00:00,-75.458822,4.724503,1.9,gps,2(T5H-1362)
8/22/2006 23:01:00,-75.458115,4.724353,5,gps,2(T5H-1362)
8/23/2006 0:00:00,-75.458332,4.725022,1.6,gps,2(T5H-1362)
8/23/2006 3:01:00,-75.45825,4.72486,3,gps,2(T5H-1362)
8/23/2006 4:01:00,-75.457552,4.724917,7.2,gps,2(T5H-1362)
8/23/2006 5:01:00,-75.458027,4.724825,2.8,gps,2(T5H-1362)
8/23/2006 6:00:00,-75.458243,4.724915,3.2,gps,2(T5H-1362)
8/23/2006 7:01:00,-75.458103,4.724897,3,gps,2(T5H-1362)
8/23/2006 8:00:00,-75.458307,4.724788,2.6,gps,2(T5H-1362)
8/23/2006 9:01:00,-75.458477,4.725273,3.9,gps,2(T5H-1362)
8/23/2006 11:01:00,-75.458157,4.724735,4.3,gps,2(T5H-1362)
8/23/2006 12:00:00,-75.458622,4.725303,4.7,gps,2(T5H-1362)
8/23/2006 13:01:00,-75.458217,4.724947,1.8,gps,2(T5H-1362)
8/23/2006 14:00:00,-75.458297,4.724637,9.6,gps,2(T5H-1362)
8/23/2006 15:01:00,-75.457808,4.72417,6.8,gps,2(T5H-1362)
8/23/2006 18:01:00,-75.458105,4.72459,4.9,gps,2(T5H-1362)
8/23/2006 19:00:00,-75.457547,4.724762,5.1,gps,2(T5H-1362)
8/23/2006 20:00:00,-75.457883,4.724055,2.2,gps,2(T5H-1362)
8/23/2006 23:01:00,-75.457302,4.727225,4.3,gps,2(T5H-1362)
8/24/2006 0:00:00,-75.457907,4.724502,4.3,gps,2(T5H-1362)
8/24/2006 1:00:00,-75.455928,4.724567,6.3,gps,2(T5H-1362)
8/24/2006 2:01:00,-75.458077,4.724618,2.7,gps,2(T5H-1362)
8/24/2006 4:01:00,-75.456067,4.724642,7.3,gps,2(T5H-1362)
8/24/2006 5:00:00,-75.458462,4.726007,6.2,gps,2(T5H-1362)
8/24/2006 6:01:00,-75.45787,4.724363,2.6,gps,2(T5H-1362)
8/24/2006 7:01:00,-75.457855,4.72434,3,gps,2(T5H-1362)
8/24/2006 8:00:00,-75.458445,4.724635,2.6,gps,2(T5H-1362)
8/24/2006 9:00:00,-75.458342,4.724625,7.9,gps,2(T5H-1362)
8/24/2006 10:01:00,-75.458208,4.724745,1.9,gps,2(T5H-1362)
8/24/2006 11:00:00,-75.457578,4.724105,4.8,gps,2(T5H-1362)
8/24/2006 14:01:00,-75.45815,4.724565,10.6,gps,2(T5H-1362)
8/24/2006 15:00:00,-75.458402,4.724855,2.6,gps,2(T5H-1362)
8/24/2006 16:01:00,-75.457683,4.7246,6.2,gps,2(T5H-1362)
8/24/2006 17:01:00,-75.45808,4.724765,2.8,gps,2(T5H-1362)
8/24/2006 18:01:00,-75.458665,4.725727,8.3,gps,2(T5H-1362)
8/24/2006 23:01:00,-75.45822,4.725698,3.4,gps,2(T5H-1362)
8/25/2006 0:01:00,-75.458273,4.725007,1.5,gps,2(T5H-1362)
8/25/2006 1:01:00,-75.45801,4.72515,6.3,gps,2(T5H-1362)
8/25/2006 2:01:00,-75.458298,4.725088,3.2,gps,2(T5H-1362)
8/25/2006 4:01:00,-75.45842,4.725008,2.9,gps,2(T5H-1362)
8/25/2006 5:00:00,-75.458047,4.724805,5.6,gps,2(T5H-1362)
8/25/2006 6:00:00,-75.45846,4.725067,2.2,gps,2(T5H-1362)
8/25/2006 7:00:00,-75.458187,4.724912,2.3,gps,2(T5H-1362)
8/25/2006 8:00:00,-75.458312,4.724982,2.6,gps,2(T5H-1362)
8/25/2006 10:01:00,-75.458382,4.725195,2,gps,2(T5H-1362)
8/25/2006 11:00:00,-75.458228,4.724887,5.6,gps,2(T5H-1362)
8/25/2006 12:00:00,-75.45837,4.725132,3.8,gps,2(T5H-1362)
8/25/2006 13:01:00,-75.458422,4.724933,2.2,gps,2(T5H-1362)
8/25/2006 14:01:00,-75.458365,4.724777,11.9,gps,2(T5H-1362)
8/25/2006 15:01:00,-75.458428,4.725062,2.2,gps,2(T5H-1362)
8/25/2006 16:00:00,-75.457542,4.725253,9.8,gps,2(T5H-1362)
8/25/2006 18:01:00,-75.458543,4.72535,5.2,gps,2(T5H-1362)
8/25/2006 19:01:00,-75.45836,4.72487,2.4,gps,2(T5H-1362)
8/25/2006 20:00:00,-75.45834,4.725027,2.2,gps,2(T5H-1362)
8/25/2006 21:00:00,-75.45812,4.72513,1.9,gps,2(T5H-1362)
8/25/2006 22:01:00,-75.45849,4.725173,5.9,gps,2(T5H-1362)
8/25/2006 23:00:00,-75.458345,4.725055,3.2,gps,2(T5H-1362)
8/26/2006 0:00:00,-75.458308,4.725175,1.5,gps,2(T5H-1362)
8/26/2006 5:01:00,-75.458383,4.724978,5.3,gps,2(T5H-1362)
8/26/2006 6:01:00,-75.458285,4.725128,2.6,gps,2(T5H-1362)
8/26/2006 7:01:00,-75.458437,4.725108,2.9,gps,2(T5H-1362)
8/26/2006 8:00:00,-75.458292,4.725093,2.2,gps,2(T5H-1362)
8/26/2006 9:01:00,-75.458452,4.72531,3.4,gps,2(T5H-1362)
8/26/2006 10:01:00,-75.458463,4.725673,13.9,gps,2(T5H-1362)
8/26/2006 16:01:00,-75.457918,4.724597,5.5,gps,2(T5H-1362)
8/27/2006 0:01:00,-75.458295,4.725028,3.2,gps,2(T5H-1362)
8/28/2006 0:01:00,-75.458412,4.725075,5.9,gps,2(T5H-1362)
8/28/2006 6:01:00,-75.458345,4.725022,2.9,gps,2(T5H-1362)
8/28/2006 7:00:00,-75.458467,4.72517,2.1,gps,2(T5H-1362)
8/28/2006 9:01:00,-75.458325,4.724978,3.8,gps,2(T5H-1362)
8/28/2006 11:01:00,-75.458187,4.724907,12.2,gps,2(T5H-1362)
8/28/2006 15:01:00,-75.458348,4.725038,1.8,gps,2(T5H-1362)
8/28/2006 16:00:00,-75.45841,4.724978,6.2,gps,2(T5H-1362)
8/28/2006 23:00:00,-75.458317,4.725095,2.7,gps,2(T5H-1362)
8/29/2006 7:01:00,-75.458658,4.72549,6.6,gps,2(T5H-1362)
8/29/2006 8:00:00,-75.458413,4.72508,2.2,gps,2(T5H-1362)
8/29/2006 9:00:00,-75.458353,4.724837,3.9,gps,2(T5H-1362)
8/29/2006 16:01:00,-75.458417,4.725077,2.3,gps,2(T5H-1362)
8/29/2006 17:00:00,-75.458375,4.725302,3.3,gps,2(T5H-1362)
8/29/2006 18:00:00,-75.458205,4.725148,1.8,gps,2(T5H-1362)
8/29/2006 19:01:00,-75.458273,4.725135,2.9,gps,2(T5H-1362)
8/29/2006 23:01:00,-75.458307,4.724945,3.6,gps,2(T5H-1362)
8/30/2006 2:01:00,-75.45838,4.725152,2.8,gps,2(T5H-1362)
8/30/2006 3:01:00,-75.458318,4.725073,1.7,gps,2(T5H-1362)
8/30/2006 4:01:00,-75.458518,4.725025,2.2,gps,2(T5H-1362)
8/30/2006 5:00:00,-75.458307,4.725173,3.4,gps,2(T5H-1362)
8/30/2006 6:00:00,-75.458418,4.725213,2.7,gps,2(T5H-1362)
8/30/2006 7:00:00,-75.458472,4.725293,2.1,gps,2(T5H-1362)
8/30/2006 8:00:00,-75.458268,4.725208,2.6,gps,2(T5H-1362)
8/30/2006 15:01:00,-75.458528,4.725065,1.5,gps,2(T5H-1362)
8/30/2006 16:01:00,-75.458437,4.72469,4.7,gps,2(T5H-1362)
8/30/2006 20:01:00,-75.458368,4.725298,2.2,gps,2(T5H-1362)
8/30/2006 21:01:00,-75.458308,4.725322,8.2,gps,2(T5H-1362)
8/30/2006 22:01:00,-75.458403,4.724962,5.5,gps,2(T5H-1362)
8/31/2006 2:01:00,-75.458425,4.725133,2.8,gps,2(T5H-1362)
8/31/2006 3:01:00,-75.458223,4.725202,2.3,gps,2(T5H-1362)
8/31/2006 4:01:00,-75.45846,4.725035,2.3,gps,2(T5H-1362)
8/31/2006 7:00:00,-75.458232,4.724898,2.8,gps,2(T5H-1362)
8/31/2006 8:00:00,-75.458442,4.725207,2.5,gps,2(T5H-1362)
8/31/2006 9:01:00,-75.458292,4.725202,2.7,gps,2(T5H-1362)
8/31/2006 11:01:00,-75.45843,4.725285,3.4,gps,2(T5H-1362)
8/31/2006 12:01:00,-75.458937,4.725405,2.6,gps,2(T5H-1362)
8/31/2006 14:01:00,-75.458395,4.724998,5,gps,2(T5H-1362)
8/31/2006 15:01:00,-75.45837,4.725057,1.7,gps,2(T5H-1362)
8/31/2006 16:00:00,-75.45839,4.724833,1.9,gps,2(T5H-1362)
8/31/2006 17:01:00,-75.458048,4.724755,3.4,gps,2(T5H-1362)
8/31/2006 18:00:00,-75.458352,4.725037,2.6,gps,2(T5H-1362)
8/31/2006 19:01:00,-75.458332,4.724897,4.2,gps,2(T5H-1362)
8/31/2006 20:01:00,-75.458317,4.724897,4.2,gps,2(T5H-1362)
8/31/2006 21:00:00,-75.458067,4.725582,8.8,gps,2(T5H-1362)
8/31/2006 22:01:00,-75.458663,4.725188,2.3,gps,2(T5H-1362)
9/1/2006 1:01:00,-75.458315,4.725208,6.5,gps,2(T5H-1362)
9/1/2006 2:00:00,-75.458315,4.725037,2.8,gps,2(T5H-1362)
9/1/2006 3:00:00,-75.458153,4.72506,1.7,gps,2(T5H-1362)
9/1/2006 4:01:00,-75.45837,4.725112,2.5,gps,2(T5H-1362)
9/1/2006 7:00:00,-75.458193,4.725185,2.7,gps,2(T5H-1362)
9/1/2006 8:00:00,-75.45829,4.724882,2.5,gps,2(T5H-1362)
9/1/2006 9:00:00,-75.458475,4.724277,3.6,gps,2(T5H-1362)
9/1/2006 16:01:00,-75.458348,4.72504,3.9,gps,2(T5H-1362)
9/1/2006 22:00:00,-75.458342,4.724937,2.9,gps,2(T5H-1362)
9/1/2006 23:01:00,-75.458322,4.72501,3,gps,2(T5H-1362)
9/2/2006 2:00:00,-75.458322,4.725045,2.8,gps,2(T5H-1362)
9/2/2006 3:01:00,-75.458447,4.725012,2.7,gps,2(T5H-1362)
9/2/2006 4:01:00,-75.458395,4.72486,2,gps,2(T5H-1362)
9/2/2006 5:01:00,-75.458205,4.725065,3.7,gps,2(T5H-1362)
9/2/2006 6:01:00,-75.458482,4.725105,2.4,gps,2(T5H-1362)
9/2/2006 7:00:00,-75.458403,4.72489,2.7,gps,2(T5H-1362)
9/2/2006 8:00:00,-75.458433,4.725147,1.7,gps,2(T5H-1362)
9/2/2006 9:00:00,-75.458375,4.724995,3.6,gps,2(T5H-1362)
9/2/2006 11:01:00,-75.458398,4.725142,12.7,gps,2(T5H-1362)
9/2/2006 14:01:00,-75.45846,4.725308,3.8,gps,2(T5H-1362)
9/2/2006 15:01:00,-75.458622,4.725242,6.4,gps,2(T5H-1362)
9/2/2006 20:00:00,-75.458227,4.725273,3.9,gps,2(T5H-1362)
9/2/2006 22:00:00,-75.458308,4.725208,5,gps,2(T5H-1362)
9/2/2006 23:00:00,-75.458335,4.72495,3,gps,2(T5H-1362)
9/3/2006 3:01:00,-75.458373,4.725073,2.1,gps,2(T5H-1362)
9/3/2006 5:01:00,-75.458437,4.724975,2,gps,2(T5H-1362)
9/3/2006 6:00:00,-75.4584,4.725055,2.5,gps,2(T5H-1362)
9/3/2006 7:00:00,-75.458428,4.72503,4.6,gps,2(T5H-1362)
9/3/2006 8:00:00,-75.458418,4.72533,2.5,gps,2(T5H-1362)
9/3/2006 9:01:00,-75.458385,4.725042,2.1,gps,2(T5H-1362)
9/3/2006 16:01:00,-75.458493,4.72515,3.5,gps,2(T5H-1362)
9/3/2006 17:00:00,-75.458413,4.725122,2.8,gps,2(T5H-1362)
9/3/2006 18:00:00,-75.458388,4.724975,2.6,gps,2(T5H-1362)
9/3/2006 19:00:00,-75.458295,4.724743,11.7,gps,2(T5H-1362)
9/3/2006 23:00:00,-75.458223,4.725358,2.9,gps,2(T5H-1362)
9/4/2006 6:01:00,-75.458572,4.72522,2.9,gps,2(T5H-1362)
9/4/2006 7:00:00,-75.458335,4.725247,2.7,gps,2(T5H-1362)
9/4/2006 23:01:00,-75.458415,4.724962,6.7,gps,2(T5H-1362)
9/5/2006 2:00:00,-75.458368,4.725095,2.7,gps,2(T5H-1362)
9/5/2006 6:00:00,-75.458507,4.725202,3.6,gps,2(T5H-1362)
9/5/2006 7:00:00,-75.458343,4.725092,4.3,gps,2(T5H-1362)
9/5/2006 11:01:00,-75.458093,4.724843,6,gps,2(T5H-1362)
9/5/2006 12:01:00,-75.458338,4.724898,1.7,gps,2(T5H-1362)
9/5/2006 15:01:00,-75.45815,4.725037,7.4,gps,2(T5H-1362)
9/5/2006 16:01:00,-75.458282,4.724965,4.1,gps,2(T5H-1362)
9/5/2006 18:01:00,-75.458437,4.725015,11.7,gps,2(T5H-1362)
9/5/2006 19:00:00,-75.458377,4.725188,2.2,gps,2(T5H-1362)
9/5/2006 22:00:00,-75.458413,4.72507,3.4,gps,2(T5H-1362)
9/5/2006 23:00:00,-75.458398,4.724913,12.3,gps,2(T5H-1362)
9/6/2006 19:01:00,-75.459368,4.731645,13.2,gps,2(T5H-1362)
9/6/2006 22:01:00,-75.458365,4.724963,4.9,gps,2(T5H-1362)
9/6/2006 23:00:00,-75.458205,4.725097,2.1,gps,2(T5H-1362)
9/7/2006 1:01:00,-75.45831,4.725262,3.5,gps,2(T5H-1362)
9/7/2006 7:01:00,-75.458253,4.725012,13.1,gps,2(T5H-1362)
9/7/2006 8:01:00,-75.458365,4.725195,3.8,gps,2(T5H-1362)
9/7/2006 9:01:00,-75.458378,4.725137,1.8,gps,2(T5H-1362)
9/7/2006 12:01:00,-75.458593,4.725247,2.6,gps,2(T5H-1362)
9/7/2006 18:00:00,-75.458373,4.725015,1.9,gps,2(T5H-1362)
9/7/2006 19:00:00,-75.458393,4.725263,8.1,gps,2(T5H-1362)
9/7/2006 22:01:00,-75.458438,4.725113,4.1,gps,2(T5H-1362)
9/7/2006 23:00:00,-75.459143,4.72357,13,gps,2(T5H-1362)
9/8/2006 1:00:00,-75.458348,4.725028,3.3,gps,2(T5H-1362)
9/8/2006 2:01:00,-75.45838,4.725073,3,gps,2(T5H-1362)
9/8/2006 3:00:00,-75.458158,4.725073,1.9,gps,2(T5H-1362)
9/8/2006 4:01:00,-75.458557,4.725097,3.6,gps,2(T5H-1362)
9/8/2006 5:01:00,-75.458195,4.725053,2.5,gps,2(T5H-1362)
9/8/2006 6:01:00,-75.458425,4.725118,2.6,gps,2(T5H-1362)
9/8/2006 7:00:00,-75.457882,4.725965,2.6,gps,2(T5H-1362)
9/8/2006 8:00:00,-75.458072,4.725337,2.5,gps,2(T5H-1362)
9/8/2006 15:00:00,-75.45908,4.725215,9.1,gps,2(T5H-1362)
9/8/2006 18:01:00,-75.458318,4.725053,1.5,gps,2(T5H-1362)
9/8/2006 19:00:00,-75.458315,4.724942,5.9,gps,2(T5H-1362)
9/9/2006 2:01:00,-75.458333,4.725047,3,gps,2(T5H-1362)
9/9/2006 6:01:00,-75.45792,4.7244,12.8,gps,2(T5H-1362)
9/9/2006 7:01:00,-75.458412,4.72522,2,gps,2(T5H-1362)
9/9/2006 9:01:00,-75.458843,4.725085,2.7,gps,2(T5H-1362)
9/9/2006 10:01:00,-75.458163,4.72474,5.8,gps,2(T5H-1362)
9/9/2006 11:01:00,-75.458788,4.725282,3.7,gps,2(T5H-1362)
9/9/2006 19:00:00,-75.458368,4.725053,2.3,gps,2(T5H-1362)
9/9/2006 20:01:00,-75.458343,4.72498,2,gps,2(T5H-1362)
9/9/2006 22:01:00,-75.45834,4.724722,3.2,gps,2(T5H-1362)
9/9/2006 23:01:00,-75.458363,4.725277,2.2,gps,2(T5H-1362)
9/10/2006 0:01:00,-75.458288,4.724707,5.4,gps,2(T5H-1362)
9/10/2006 3:01:00,-75.458218,4.72506,2.4,gps,2(T5H-1362)
9/10/2006 5:01:00,-75.458283,4.724988,2.7,gps,2(T5H-1362)
9/10/2006 6:00:00,-75.458412,4.725208,2.4,gps,2(T5H-1362)
9/10/2006 7:00:00,-75.458445,4.725037,2.6,gps,2(T5H-1362)
9/10/2006 8:01:00,-75.45839,4.724977,4.2,gps,2(T5H-1362)
9/10/2006 9:01:00,-75.458357,4.72502,2.7,gps,2(T5H-1362)
9/10/2006 10:01:00,-75.458202,4.72495,7.1,gps,2(T5H-1362)
9/10/2006 14:01:00,-75.458363,4.724953,1.5,gps,2(T5H-1362)
9/10/2006 15:00:00,-75.458167,4.72504,2.1,gps,2(T5H-1362)
9/10/2006 17:01:00,-75.4584,4.724957,1.9,gps,2(T5H-1362)
9/10/2006 19:01:00,-75.458342,4.724842,3.7,gps,2(T5H-1362)
9/10/2006 23:01:00,-75.458473,4.724948,3.2,gps,2(T5H-1362)
9/11/2006 1:00:00,-75.45832,4.725078,3,gps,2(T5H-1362)
9/11/2006 2:01:00,-75.458342,4.724982,3.1,gps,2(T5H-1362)
9/11/2006 3:01:00,-75.45823,4.725147,11.3,gps,2(T5H-1362)
9/11/2006 6:00:00,-75.45811,4.724527,9.2,gps,2(T5H-1362)
9/11/2006 7:01:00,-75.458158,4.724745,8.1,gps,2(T5H-1362)
9/11/2006 8:01:00,-75.458335,4.724367,3.9,gps,2(T5H-1362)
9/11/2006 14:01:00,-75.45841,4.725102,1.5,gps,2(T5H-1362)
9/11/2006 16:01:00,-75.458407,4.725078,2.5,gps,2(T5H-1362)
9/11/2006 17:00:00,-75.458313,4.725023,2.6,gps,2(T5H-1362)
9/11/2006 18:01:00,-75.458267,4.725273,3.8,gps,2(T5H-1362)
9/11/2006 19:00:00,-75.458362,4.725055,3.2,gps,2(T5H-1362)
9/11/2006 20:01:00,-75.458552,4.725232,5,gps,2(T5H-1362)
9/11/2006 21:01:00,-75.458338,4.725555,7.1,gps,2(T5H-1362)
9/11/2006 22:01:00,-75.45831,4.725103,4.2,gps,2(T5H-1362)
9/11/2006 23:01:00,-75.458208,4.725023,2.5,gps,2(T5H-1362)
9/12/2006 0:00:00,-75.458268,4.72503,3.4,gps,2(T5H-1362)
9/12/2006 1:01:00,-75.458325,4.725038,2.9,gps,2(T5H-1362)
9/12/2006 3:01:00,-75.458285,4.725053,2,gps,2(T5H-1362)
9/12/2006 4:01:00,-75.458468,4.724825,3.5,gps,2(T5H-1362)
9/12/2006 5:01:00,-75.458413,4.725155,3,gps,2(T5H-1362)
9/12/2006 6:01:00,-75.458518,4.725523,7.9,gps,2(T5H-1362)
9/12/2006 7:00:00,-75.458402,4.725042,1.7,gps,2(T5H-1362)
9/12/2006 8:01:00,-75.458313,4.724858,3.7,gps,2(T5H-1362)
9/12/2006 14:01:00,-75.458423,4.725457,1.5,gps,2(T5H-1362)
9/12/2006 15:00:00,-75.457797,4.726455,6,gps,2(T5H-1362)
9/13/2006 1:01:00,-75.458445,4.725163,2.9,gps,2(T5H-1362)
9/13/2006 2:01:00,-75.458258,4.72499,2.1,gps,2(T5H-1362)
9/13/2006 3:01:00,-75.458445,4.725118,4.6,gps,2(T5H-1362)
9/13/2006 4:01:00,-75.458563,4.725363,4.3,gps,2(T5H-1362)
9/13/2006 5:01:00,-75.457845,4.724753,2.8,gps,2(T5H-1362)
9/13/2006 6:00:00,-75.458385,4.725217,2.8,gps,2(T5H-1362)
9/13/2006 7:00:00,-75.458322,4.725048,2.6,gps,2(T5H-1362)
9/13/2006 8:00:00,-75.458323,4.724773,3.6,gps,2(T5H-1362)
9/13/2006 15:01:00,-75.4586,4.724415,5.1,gps,2(T5H-1362)
9/13/2006 22:00:00,-75.458272,4.725125,3.4,gps,2(T5H-1362)
9/14/2006 0:01:00,-75.458302,4.725043,3.9,gps,2(T5H-1362)
9/14/2006 1:00:00,-75.458388,4.725017,2.6,gps,2(T5H-1362)
9/14/2006 2:01:00,-75.458227,4.72492,3.2,gps,2(T5H-1362)
9/14/2006 5:01:00,-75.458427,4.725117,11.2,gps,2(T5H-1362)
9/14/2006 6:01:00,-75.458345,4.725092,6.3,gps,2(T5H-1362)
9/14/2006 7:00:00,-75.458237,4.725115,4.4,gps,2(T5H-1362)
9/14/2006 8:01:00,-75.458333,4.725227,2.9,gps,2(T5H-1362)
