timestamp,location-long,location-lat,sensor-type,individual-local-identifier
00:00.0,-115.5669,51.73947,gps,86
00:00.0,-115.54078,51.74629,gps,86
00:00.0,-115.52426,51.74865,gps,86
00:00.0,-115.50686,51.74423,gps,86
00:00.0,-115.51928,51.74262,gps,86
00:00.0,-115.53224,51.74214,gps,86
00:00.0,-115.52251,51.72902,gps,86
00:00.0,-115.51853,51.7299,gps,86
00:00.0,-115.51862,51.74018,gps,86
00:00.0,-115.52016,51.73939,gps,86
00:00.0,-115.52057,51.73931,gps,86
00:00.0,-115.51747,51.7389,gps,86
00:00.0,-115.51751,51.73889,gps,86
00:00.0,-115.51751,51.73897,gps,86
00:00.0,-115.5175,51.73895,gps,86
00:00.0,-115.51752,51.73896,gps,86
00:00.0,-115.51747,51.73893,gps,86
00:00.0,-115.51756,51.73896,gps,86
00:00.0,-115.5175,51.73899,gps,86
00:00.0,-115.51709,51.73916,gps,86
00:00.0,-115.50561,51.74276,gps,86
00:00.0,-115.49464,51.74305,gps,86
00:00.0,-115.48963,51.74493,gps,86
00:00.0,-115.52414,51.77879,gps,86
00:00.0,-115.52973,51.78657,gps,86
00:00.0,-115.54033,51.79476,gps,86
00:00.0,-115.54536,51.80496,gps,86
00:00.0,-115.54862,51.81129,gps,86
00:00.0,-115.5619,51.82511,gps,86
00:00.0,-115.54974,51.83613,gps,86
00:00.0,-115.54067,51.82857,gps,86
00:00.0,-115.53994,51.82487,gps,86
00:00.0,-115.53994,51.82457,gps,86
00:00.0,-115.5404,51.82433,gps,86
00:00.0,-115.53766,51.8252,gps,86
00:00.0,-115.53935,51.82466,gps,86
00:00.0,-115.54147,51.82417,gps,86
00:00.0,-115.54231,51.82491,gps,86
00:00.0,-115.54474,51.82579,gps,86
00:00.0,-115.55456,51.82321,gps,86
00:00.0,-115.56296,51.82346,gps,86
00:00.0,-115.56242,51.82059,gps,86
00:00.0,-115.56137,51.82033,gps,86
00:00.0,-115.56212,51.8211,gps,86
00:00.0,-115.56253,51.81894,gps,86
00:00.0,-115.56194,51.82011,gps,86
00:00.0,-115.56201,51.82146,gps,86
00:00.0,-115.5605,51.82095,gps,86
00:00.0,-115.56242,51.82155,gps,86
00:00.0,-115.56263,51.82091,gps,86
00:00.0,-115.56229,51.82093,gps,86
00:00.0,-115.56193,51.8209,gps,86
00:00.0,-115.56166,51.82145,gps,86
00:00.0,-115.56178,51.82102,gps,86
00:00.0,-115.54757,51.82296,gps,86
00:00.0,-115.54768,51.82295,gps,86
00:00.0,-115.54895,51.82311,gps,86
00:00.0,-115.54884,51.82305,gps,86
00:00.0,-115.54882,51.82316,gps,86
00:00.0,-115.54887,51.82294,gps,86
00:00.0,-115.54881,51.82305,gps,86
00:00.0,-115.54896,51.82308,gps,86
00:00.0,-115.54879,51.8232,gps,86
00:00.0,-115.54976,51.82291,gps,86
00:00.0,-115.56227,51.82288,gps,86
00:00.0,-115.56124,51.81819,gps,86
00:00.0,-115.5603,51.80456,gps,86
00:00.0,-115.55072,51.79244,gps,86
00:00.0,-115.55343,51.78539,gps,86
00:00.0,-115.55362,51.77674,gps,86
00:00.0,-115.54776,51.76346,gps,86
00:00.0,-115.54891,51.76361,gps,86
00:00.0,-115.56012,51.75395,gps,86
00:00.0,-115.57255,51.74503,gps,86
00:00.0,-115.59309,51.73477,gps,86
00:00.0,-115.6117,51.73565,gps,86
00:00.0,-115.61184,51.73567,gps,86
00:00.0,-115.61148,51.73562,gps,86
00:00.0,-115.61171,51.73569,gps,86
00:00.0,-115.61175,51.7357,gps,86
00:00.0,-115.61182,51.7357,gps,86
00:00.0,-115.61188,51.73573,gps,86
00:00.0,-115.61172,51.73569,gps,86
00:00.0,-115.61165,51.73561,gps,86
00:00.0,-115.61193,51.73495,gps,86
00:00.0,-115.61165,51.73561,gps,86
00:00.0,-115.61187,51.73593,gps,86
00:00.0,-115.61184,51.7359,gps,86
00:00.0,-115.61189,51.73582,gps,86
00:00.0,-115.61167,51.73584,gps,86
00:00.0,-115.61201,51.7361,gps,86
00:00.0,-115.61183,51.73587,gps,86
00:00.0,-115.61177,51.73589,gps,86
00:00.0,-115.61162,51.73572,gps,86
00:00.0,-115.60873,51.73489,gps,86
00:00.0,-115.60855,51.73492,gps,86
00:00.0,-115.60909,51.7359,gps,86
00:00.0,-115.60957,51.73604,gps,86
00:00.0,-115.60964,51.73607,gps,86
00:00.0,-115.61113,51.73656,gps,86
00:00.0,-115.61146,51.7366,gps,86
00:00.0,-115.61079,51.73571,gps,86
00:00.0,-115.61102,51.73601,gps,86
00:00.0,-115.6111,51.7362,gps,86
00:00.0,-115.61172,51.73562,gps,86
00:00.0,-115.61187,51.7356,gps,86
00:00.0,-115.61172,51.73568,gps,86
00:00.0,-115.61174,51.73579,gps,86
00:00.0,-115.61162,51.73574,gps,86
00:00.0,-115.61171,51.7357,gps,86
00:00.0,-115.61163,51.73565,gps,86
00:00.0,-115.61194,51.73564,gps,86
00:00.0,-115.61305,51.73669,gps,86
00:00.0,-115.61499,51.73727,gps,86
00:00.0,-115.61225,51.73754,gps,86
00:00.0,-115.61226,51.74023,gps,86
00:00.0,-115.6134,51.74888,gps,86
00:00.0,-115.61294,51.74841,gps,86
00:00.0,-115.61287,51.74853,gps,86
00:00.0,-115.61371,51.74851,gps,86
00:00.0,-115.62123,51.74217,gps,86
00:00.0,-115.61736,51.73806,gps,86
00:00.0,-115.6178,51.7387,gps,86
00:00.0,-115.61786,51.73851,gps,86
00:00.0,-115.61737,51.73817,gps,86
00:00.0,-115.61819,51.7387,gps,86
00:00.0,-115.6183,51.73831,gps,86
00:00.0,-115.61797,51.73873,gps,86
00:00.0,-115.61801,51.7388,gps,86
00:00.0,-115.61821,51.73873,gps,86
00:00.0,-115.6178,51.73903,gps,86
00:00.0,-115.61823,51.73859,gps,86
00:00.0,-115.61777,51.73909,gps,86
00:00.0,-115.61824,51.73851,gps,86
00:00.0,-115.61798,51.73777,gps,86
00:00.0,-115.61808,51.7385,gps,86
00:00.0,-115.61828,51.73854,gps,86
00:00.0,-115.61803,51.73863,gps,86
00:00.0,-115.61781,51.73874,gps,86
00:00.0,-115.61806,51.73868,gps,86
00:00.0,-115.61786,51.7388,gps,86
00:00.0,-115.61807,51.7386,gps,86
00:00.0,-115.61526,51.7372,gps,86
00:00.0,-115.61383,51.7372,gps,86
00:00.0,-115.61418,51.73709,gps,86
00:00.0,-115.61412,51.73671,gps,86
00:00.0,-115.61428,51.7369,gps,86
00:00.0,-115.6142,51.73685,gps,86
00:00.0,-115.61547,51.73667,gps,86
00:00.0,-115.61425,51.73686,gps,86
00:00.0,-115.60907,51.73574,gps,86
00:00.0,-115.60505,51.73603,gps,86
00:00.0,-115.60697,51.73544,gps,86
00:00.0,-115.6059,51.73472,gps,86
00:00.0,-115.59919,51.73262,gps,86
00:00.0,-115.59801,51.73261,gps,86
00:00.0,-115.60667,51.72764,gps,86
00:00.0,-115.62395,51.71719,gps,86
00:00.0,-115.62498,51.7181,gps,86
00:00.0,-115.62522,51.71837,gps,86
00:00.0,-115.62681,51.71956,gps,86
00:00.0,-115.63557,51.72165,gps,86
00:00.0,-115.64452,51.72624,gps,86
00:00.0,-115.65425,51.72403,gps,86
00:00.0,-115.67235,51.72107,gps,86
00:00.0,-115.67297,51.72085,gps,86
00:00.0,-115.67308,51.72095,gps,86
00:00.0,-115.67297,51.72081,gps,86
00:00.0,-115.67295,51.72084,gps,86
00:00.0,-115.67292,51.72084,gps,86
00:00.0,-115.67295,51.72086,gps,86
00:00.0,-115.67706,51.72232,gps,86
00:00.0,-115.68222,51.72841,gps,86
00:00.0,-115.68381,51.73107,gps,86
00:00.0,-115.6876,51.73624,gps,86
00:00.0,-115.6935,51.74354,gps,86
00:00.0,-115.71284,51.75325,gps,86
00:00.0,-115.72786,51.7588,gps,86
00:00.0,-115.73589,51.76913,gps,86
00:00.0,-115.74485,51.7735,gps,86
00:00.0,-115.75614,51.77867,gps,86
00:00.0,-115.764,51.78484,gps,86
00:00.0,-115.77732,51.79527,gps,86
00:00.0,-115.76638,51.80001,gps,86
00:00.0,-115.77017,51.81075,gps,86
00:00.0,-115.77115,51.81235,gps,86
00:00.0,-115.77329,51.81471,gps,86
00:00.0,-115.77126,51.81008,gps,86
00:00.0,-115.78594,51.80984,gps,86
00:00.0,-115.79186,51.81065,gps,86
00:00.0,-115.785,51.8057,gps,86
00:00.0,-115.78292,51.8012,gps,86
00:00.0,-115.78021,51.79793,gps,86
00:00.0,-115.77248,51.80396,gps,86
00:00.0,-115.77072,51.814,gps,86
00:00.0,-115.77051,51.81394,gps,86
00:00.0,-115.76108,51.82851,gps,86
00:00.0,-115.76067,51.82749,gps,86
00:00.0,-115.77178,51.82646,gps,86
00:00.0,-115.76813,51.81128,gps,86
00:00.0,-115.76785,51.80958,gps,86
00:00.0,-115.76641,51.8105,gps,86
00:00.0,-115.7636,51.80808,gps,86
00:00.0,-115.76137,51.80052,gps,86
00:00.0,-115.76221,51.80402,gps,86
00:00.0,-115.76241,51.80475,gps,86
00:00.0,-115.76305,51.80715,gps,86
00:00.0,-115.76257,51.80698,gps,86
00:00.0,-115.76239,51.80762,gps,86
00:00.0,-115.76239,51.80694,gps,86
00:00.0,-115.76267,51.80725,gps,86
00:00.0,-115.7631,51.8067,gps,86
00:00.0,-115.77793,51.80685,gps,86
00:00.0,-115.78998,51.8108,gps,86
00:00.0,-115.79291,51.812,gps,86
00:00.0,-115.79281,51.81297,gps,86
00:00.0,-115.79112,51.813,gps,86
00:00.0,-115.78528,51.80677,gps,86
00:00.0,-115.77854,51.80202,gps,86
00:00.0,-115.76591,51.79856,gps,86
00:00.0,-115.75339,51.79072,gps,86
00:00.0,-115.73935,51.78658,gps,86
00:00.0,-115.7298,51.78311,gps,86
00:00.0,-115.721,51.77396,gps,86
00:00.0,-115.70853,51.76292,gps,86
00:00.0,-115.69573,51.75386,gps,86
00:00.0,-115.68019,51.74613,gps,86
00:00.0,-115.66296,51.7451,gps,86
00:00.0,-115.65447,51.74126,gps,86
00:00.0,-115.62976,51.73699,gps,86
00:00.0,-115.61114,51.73564,gps,86
00:00.0,-115.61191,51.73703,gps,86
00:00.0,-115.61296,51.73728,gps,86
00:00.0,-115.61238,51.73764,gps,86
00:00.0,-115.61245,51.73774,gps,86
00:00.0,-115.61274,51.73755,gps,86
00:00.0,-115.61269,51.73747,gps,86
00:00.0,-115.61209,51.73717,gps,86
00:00.0,-115.61231,51.73709,gps,86
00:00.0,-115.61229,51.73708,gps,86
00:00.0,-115.61268,51.73687,gps,86
00:00.0,-115.61195,51.73651,gps,86
00:00.0,-115.61216,51.7371,gps,86
00:00.0,-115.61218,51.73712,gps,86
00:00.0,-115.61215,51.7371,gps,86
00:00.0,-115.61217,51.73701,gps,86
00:00.0,-115.61249,51.7373,gps,86
00:00.0,-115.61238,51.73714,gps,86
00:00.0,-115.61237,51.7372,gps,86
00:00.0,-115.61232,51.73706,gps,86
00:00.0,-115.61223,51.73714,gps,86
00:00.0,-115.61228,51.73707,gps,86
00:00.0,-115.61218,51.73717,gps,86
00:00.0,-115.61239,51.7372,gps,86
00:00.0,-115.61252,51.73736,gps,86
00:00.0,-115.6121,51.73704,gps,86
00:00.0,-115.61215,51.73695,gps,86
00:00.0,-115.612,51.73695,gps,86
00:00.0,-115.6125,51.73709,gps,86
00:00.0,-115.61247,51.73724,gps,86
00:00.0,-115.61251,51.73722,gps,86
00:00.0,-115.61281,51.73724,gps,86
00:00.0,-115.61179,51.73694,gps,86
00:00.0,-115.61351,51.73661,gps,86
00:00.0,-115.61402,51.73694,gps,86
00:00.0,-115.61404,51.73683,gps,86
00:00.0,-115.61393,51.73686,gps,86
00:00.0,-115.61418,51.73685,gps,86
00:00.0,-115.61414,51.73686,gps,86
00:00.0,-115.61474,51.73744,gps,86
00:00.0,-115.61577,51.73628,gps,86
00:00.0,-115.61435,51.73702,gps,86
00:00.0,-115.61443,51.73707,gps,86
00:00.0,-115.61442,51.73696,gps,86
00:00.0,-115.6142,51.7373,gps,86
00:00.0,-115.61535,51.73716,gps,86
00:00.0,-115.61465,51.73739,gps,86
00:00.0,-115.61517,51.73713,gps,86
00:00.0,-115.61508,51.73702,gps,86
00:00.0,-115.61531,51.737,gps,86
00:00.0,-115.6476,51.73801,gps,86
00:00.0,-115.66276,51.74386,gps,86
00:00.0,-115.67235,51.74575,gps,86
00:00.0,-115.68328,51.74648,gps,86
00:00.0,-115.6983,51.75461,gps,86
00:00.0,-115.70729,51.76282,gps,86
00:00.0,-115.71654,51.77039,gps,86
00:00.0,-115.73259,51.78193,gps,86
00:00.0,-115.73996,51.7843,gps,86
00:00.0,-115.75566,51.78964,gps,86
00:00.0,-115.77318,51.79404,gps,86
00:00.0,-115.77929,51.79826,gps,86
00:00.0,-115.78281,51.80022,gps,86
00:00.0,-115.78244,51.80043,gps,86
00:00.0,-115.78275,51.8005,gps,86
00:00.0,-115.7826,51.80057,gps,86
00:00.0,-115.78257,51.80068,gps,86
00:00.0,-115.78258,51.8006,gps,86
00:00.0,-115.78259,51.80049,gps,86
00:00.0,-115.78291,51.80032,gps,86
00:00.0,-115.78226,51.80079,gps,86
00:00.0,-115.78269,51.80078,gps,86
00:00.0,-115.78284,51.80734,gps,86
00:00.0,-115.78785,51.81138,gps,86
00:00.0,-115.76576,51.80769,gps,86
00:00.0,-115.76304,51.80713,gps,86
00:00.0,-115.76275,51.80737,gps,86
00:00.0,-115.76261,51.80714,gps,86
00:00.0,-115.76273,51.80713,gps,86
00:00.0,-115.76283,51.80731,gps,86
00:00.0,-115.76281,51.80742,gps,86
00:00.0,-115.76271,51.80718,gps,86
00:00.0,-115.76254,51.8075,gps,86
00:00.0,-115.76256,51.80725,gps,86
00:00.0,-115.7628,51.80718,gps,86
00:00.0,-115.76262,51.80788,gps,86
00:00.0,-115.76284,51.80732,gps,86
00:00.0,-115.76276,51.80741,gps,86
00:00.0,-115.76251,51.80729,gps,86
00:00.0,-115.76252,51.8079,gps,86
00:00.0,-115.76793,51.80895,gps,86
00:00.0,-115.76427,51.82336,gps,86
00:00.0,-115.76561,51.82183,gps,86
00:00.0,-115.7642,51.82389,gps,86
00:00.0,-115.76414,51.82262,gps,86
00:00.0,-115.76217,51.82235,gps,86
00:00.0,-115.76238,51.82236,gps,86
00:00.0,-115.76023,51.82195,gps,86
00:00.0,-115.76122,51.82182,gps,86
00:00.0,-115.76228,51.82185,gps,86
00:00.0,-115.76526,51.8233,gps,86
00:00.0,-115.764,51.82303,gps,86
00:00.0,-115.76417,51.82276,gps,86
00:00.0,-115.76422,51.82276,gps,86
00:00.0,-115.76443,51.82292,gps,86
00:00.0,-115.76075,51.82621,gps,86
00:00.0,-115.75606,51.82968,gps,86
00:00.0,-115.75572,51.83355,gps,86
00:00.0,-115.75115,51.83825,gps,86
00:00.0,-115.73497,51.84205,gps,86
00:00.0,-115.71929,51.83726,gps,86
00:00.0,-115.69961,51.83367,gps,86
00:00.0,-115.66138,51.80693,gps,86
00:00.0,-115.64425,51.78716,gps,86
00:00.0,-115.61213,51.74954,gps,86
00:00.0,-115.61067,51.73607,gps,86
00:00.0,-115.61071,51.73613,gps,86
00:00.0,-115.61049,51.73607,gps,86
00:00.0,-115.60953,51.73498,gps,86
00:00.0,-115.61191,51.73511,gps,86
00:00.0,-115.60969,51.73388,gps,86
00:00.0,-115.60949,51.73387,gps,86
00:00.0,-115.60956,51.73661,gps,86
00:00.0,-115.60787,51.73595,gps,86
00:00.0,-115.60647,51.7353,gps,86
00:00.0,-115.60477,51.7345,gps,86
00:00.0,-115.60219,51.73329,gps,86
00:00.0,-115.60566,51.73405,gps,86
00:00.0,-115.61197,51.73608,gps,86
00:00.0,-115.61216,51.73614,gps,86
00:00.0,-115.6121,51.73604,gps,86
00:00.0,-115.61192,51.73657,gps,86
00:00.0,-115.61292,51.73587,gps,86
00:00.0,-115.61248,51.73648,gps,86
00:00.0,-115.61246,51.736,gps,86
00:00.0,-115.61243,51.73577,gps,86
00:00.0,-115.61256,51.73622,gps,86
00:00.0,-115.61265,51.73599,gps,86
00:00.0,-115.61249,51.73609,gps,86
00:00.0,-115.6125,51.736,gps,86
00:00.0,-115.61241,51.73635,gps,86
00:00.0,-115.61263,51.73646,gps,86
00:00.0,-115.61241,51.73614,gps,86
00:00.0,-115.61252,51.73613,gps,86
00:00.0,-115.6144,51.73658,gps,86
00:00.0,-115.61434,51.73668,gps,86
00:00.0,-115.61422,51.73677,gps,86
00:00.0,-115.61443,51.73671,gps,86
00:00.0,-115.61438,51.73666,gps,86
00:00.0,-115.61432,51.73653,gps,86
00:00.0,-115.61426,51.73666,gps,86
00:00.0,-115.61463,51.73695,gps,86
00:00.0,-115.61373,51.73744,gps,86
00:00.0,-115.61396,51.73609,gps,86
00:00.0,-115.61424,51.73666,gps,86
00:00.0,-115.6143,51.73667,gps,86
00:00.0,-115.61426,51.73703,gps,86
00:00.0,-115.61438,51.73701,gps,86
00:00.0,-115.61441,51.73697,gps,86
00:00.0,-115.61419,51.73701,gps,86
00:00.0,-115.61434,51.73702,gps,86
00:00.0,-115.61431,51.73716,gps,86
00:00.0,-115.61445,51.73692,gps,86
00:00.0,-115.6148,51.73735,gps,86
00:00.0,-115.61424,51.73698,gps,86
00:00.0,-115.61417,51.73672,gps,86
00:00.0,-115.61481,51.7378,gps,86
00:00.0,-115.61443,51.73787,gps,86
00:00.0,-115.61455,51.73687,gps,86
00:00.0,-115.61359,51.73683,gps,86
00:00.0,-115.61344,51.73665,gps,86
00:00.0,-115.61537,51.74011,gps,86
00:00.0,-115.60238,51.74671,gps,86
00:00.0,-115.60414,51.74378,gps,86
00:00.0,-115.60583,51.73719,gps,86
00:00.0,-115.6057,51.73607,gps,86
00:00.0,-115.60606,51.73622,gps,86
00:00.0,-115.60423,51.73463,gps,86
00:00.0,-115.60067,51.73274,gps,86
00:00.0,-115.59756,51.73246,gps,86
00:00.0,-115.59099,51.7322,gps,86
00:00.0,-115.59096,51.73223,gps,86
00:00.0,-115.59092,51.73224,gps,86
00:00.0,-115.59095,51.7322,gps,86
00:00.0,-115.59088,51.73227,gps,86
00:00.0,-115.59096,51.73226,gps,86
00:00.0,-115.59098,51.73214,gps,86
00:00.0,-115.59151,51.73216,gps,86
00:00.0,-115.5736,51.72998,gps,86
00:00.0,-115.5625,51.73074,gps,86
00:00.0,-115.55942,51.73243,gps,86
00:00.0,-115.56481,51.74049,gps,86
00:00.0,-115.54973,51.74832,gps,86
00:00.0,-115.54352,51.75511,gps,86
00:00.0,-115.54337,51.75513,gps,86
00:00.0,-115.54337,51.75512,gps,86
00:00.0,-115.54359,51.75507,gps,86
00:00.0,-115.54313,51.75546,gps,86
00:00.0,-115.54338,51.75457,gps,86
00:00.0,-115.54753,51.75512,gps,86
00:00.0,-115.54871,51.75481,gps,86
00:00.0,-115.54576,51.75427,gps,86
00:00.0,-115.56806,51.74615,gps,86
00:00.0,-115.58901,51.74053,gps,86
00:00.0,-115.6118,51.73573,gps,86
00:00.0,-115.61236,51.73585,gps,86
00:00.0,-115.61224,51.7358,gps,86
00:00.0,-115.61166,51.7358,gps,86
00:00.0,-115.61173,51.7357,gps,86
00:00.0,-115.61155,51.73565,gps,86
00:00.0,-115.61127,51.7355,gps,86
00:00.0,-115.61147,51.73658,gps,86
00:00.0,-115.61149,51.73701,gps,86
00:00.0,-115.61142,51.73667,gps,86
00:00.0,-115.61146,51.73657,gps,86
00:00.0,-115.6114,51.73654,gps,86
00:00.0,-115.61141,51.73659,gps,86
00:00.0,-115.61118,51.73644,gps,86
00:00.0,-115.60881,51.7379,gps,86
00:00.0,-115.61096,51.73696,gps,86
00:00.0,-115.61068,51.7367,gps,86
00:00.0,-115.61219,51.73814,gps,86
00:00.0,-115.61163,51.73787,gps,86
00:00.0,-115.61183,51.73792,gps,86
00:00.0,-115.61209,51.73777,gps,86
00:00.0,-115.61222,51.73716,gps,86
00:00.0,-115.60822,51.74896,gps,86
00:00.0,-115.60958,51.75656,gps,86
00:00.0,-115.61072,51.75557,gps,86
00:00.0,-115.61161,51.75556,gps,86
00:00.0,-115.61118,51.75616,gps,86
00:00.0,-115.6108,51.75591,gps,86
00:00.0,-115.61066,51.75577,gps,86
00:00.0,-115.6102,51.75566,gps,86
00:00.0,-115.61013,51.75653,gps,86
00:00.0,-115.61007,51.75558,gps,86
00:00.0,-115.60993,51.75574,gps,86
00:00.0,-115.6098,51.75564,gps,86
00:00.0,-115.60985,51.75599,gps,86
00:00.0,-115.61007,51.75544,gps,86
00:00.0,-115.61002,51.75546,gps,86
00:00.0,-115.61019,51.75563,gps,86
00:00.0,-115.60951,51.75573,gps,86
00:00.0,-115.61005,51.7557,gps,86
00:00.0,-115.6106,51.75537,gps,86
00:00.0,-115.61005,51.7556,gps,86
00:00.0,-115.60987,51.75571,gps,86
00:00.0,-115.60985,51.75562,gps,86
00:00.0,-115.6104,51.75576,gps,86
00:00.0,-115.61042,51.75559,gps,86
00:00.0,-115.60939,51.75492,gps,86
00:00.0,-115.60998,51.75531,gps,86
00:00.0,-115.60983,51.7556,gps,86
00:00.0,-115.60998,51.75578,gps,86
00:00.0,-115.6101,51.7556,gps,86
00:00.0,-115.61057,51.7569,gps,86
00:00.0,-115.6102,51.75585,gps,86
00:00.0,-115.61036,51.75582,gps,86
00:00.0,-115.61004,51.75568,gps,86
00:00.0,-115.6091,51.75291,gps,86
00:00.0,-115.59735,51.74886,gps,86
00:00.0,-115.58745,51.74441,gps,86
00:00.0,-115.5833,51.74135,gps,86
00:00.0,-115.58401,51.74156,gps,86
00:00.0,-115.58362,51.74108,gps,86
00:00.0,-115.5834,51.74127,gps,86
00:00.0,-115.58355,51.74152,gps,86
00:00.0,-115.57031,51.74778,gps,86
00:00.0,-115.56905,51.74936,gps,86
00:00.0,-115.55348,51.7506,gps,86
00:00.0,-115.54401,51.75081,gps,86
00:00.0,-115.57195,51.75175,gps,86
00:00.0,-115.55753,51.73549,gps,86
00:00.0,-115.60836,51.73403,gps,86
00:00.0,-115.59993,51.73241,gps,86
00:00.0,-115.61528,51.7388,gps,86
00:00.0,-115.61528,51.73811,gps,86
00:00.0,-115.61182,51.73739,gps,86
00:00.0,-115.60628,51.73635,gps,86
00:00.0,-115.61027,51.73654,gps,86
00:00.0,-115.57742,51.72241,gps,86
00:00.0,-115.57677,51.7218,gps,86
00:00.0,-115.57732,51.72249,gps,86
00:00.0,-115.57757,51.72259,gps,86
00:00.0,-115.52672,51.7087,gps,86
00:00.0,-115.52699,51.70853,gps,86
00:00.0,-115.5271,51.70852,gps,86
00:00.0,-115.52705,51.70832,gps,86
00:00.0,-115.52704,51.70833,gps,86
00:00.0,-115.5175,51.72521,gps,86
00:00.0,-115.58205,51.72733,gps,86
00:00.0,-115.6092,51.73597,gps,86
00:00.0,-115.60798,51.73571,gps,86
00:00.0,-115.58252,51.73929,gps,86
00:00.0,-115.59345,51.74298,gps,86
00:00.0,-115.6104,51.73702,gps,86
00:00.0,-115.61024,51.73671,gps,86
00:00.0,-115.61634,51.73653,gps,86
00:00.0,-115.61607,51.73645,gps,86
00:00.0,-115.53898,51.76316,gps,86
00:00.0,-115.53882,51.76328,gps,86
00:00.0,-115.53848,51.76246,gps,86
00:00.0,-115.53538,51.76973,gps,86
00:00.0,-115.54219,51.77172,gps,86
00:00.0,-115.53928,51.76257,gps,86
00:00.0,-115.53886,51.76144,gps,86
00:00.0,-115.53979,51.76188,gps,86
00:00.0,-115.53896,51.76219,gps,86
00:00.0,-115.54729,51.75789,gps,86
00:00.0,-115.53084,51.7533,gps,86
00:00.0,-115.52002,51.74253,gps,86
00:00.0,-115.53975,51.76283,gps,86
00:00.0,-115.53997,51.7618,gps,86
00:00.0,-115.55061,51.76247,gps,86
00:00.0,-115.55238,51.75848,gps,86
00:00.0,-115.55659,51.75313,gps,86
00:00.0,-115.552,51.75427,gps,86
00:00.0,-115.49247,51.72315,gps,86
00:00.0,-115.51804,51.71274,gps,86
00:00.0,-115.5164,51.713,gps,86
00:00.0,-115.56367,51.71122,gps,86
00:00.0,-115.61575,51.73606,gps,86
00:00.0,-115.61312,51.73631,gps,86
00:00.0,-115.61179,51.73521,gps,86
00:00.0,-115.61292,51.73855,gps,86
00:00.0,-115.61346,51.7373,gps,86
00:00.0,-115.61265,51.73686,gps,86
00:00.0,-115.61236,51.72655,gps,86
00:00.0,-115.60951,51.7353,gps,86
00:00.0,-115.65974,51.72381,gps,86
00:00.0,-115.64278,51.72896,gps,86
00:00.0,-115.64271,51.72876,gps,86
00:00.0,-115.63393,51.72992,gps,86
00:00.0,-115.62216,51.73299,gps,86
00:00.0,-115.61898,51.73535,gps,86
00:00.0,-115.61619,51.73644,gps,86
00:00.0,-115.60949,51.73632,gps,86
00:00.0,-115.61,51.73635,gps,86
00:00.0,-115.61654,51.73624,gps,86
00:00.0,-115.61643,51.73627,gps,86
00:00.0,-115.61649,51.73624,gps,86
00:00.0,-115.61131,51.73561,gps,86
00:00.0,-115.56203,51.73134,gps,86
00:00.0,-115.48171,51.68255,gps,86
00:00.0,-115.51148,51.72395,gps,86
00:00.0,-115.59279,51.71943,gps,86
00:00.0,-115.62804,51.71224,gps,86
00:00.0,-115.6287,51.7113,gps,86
00:00.0,-115.62705,51.71084,gps,86
00:00.0,-115.6276,51.71126,gps,86
00:00.0,-115.62811,51.71027,gps,86
00:00.0,-115.65973,51.71602,gps,86
00:00.0,-115.53927,51.7499,gps,86
00:00.0,-115.54332,51.75222,gps,86
00:00.0,-115.54774,51.74297,gps,86
00:00.0,-115.58469,51.76283,gps,86
00:00.0,-115.65104,51.80148,gps,86
00:00.0,-115.70415,51.81048,gps,86
00:00.0,-115.69793,51.81225,gps,86
00:00.0,-115.69879,51.81206,gps,86
00:00.0,-115.69868,51.81203,gps,86
00:00.0,-115.80808,51.87196,gps,86
00:00.0,-115.8134,51.87242,gps,86
00:00.0,-115.84174,51.86292,gps,86
00:00.0,-115.86369,51.86907,gps,86
00:00.0,-115.90386,51.86937,gps,86
00:00.0,-115.90812,51.86526,gps,86
00:00.0,-115.89651,51.87245,gps,86
00:00.0,-115.89484,51.87223,gps,86
00:00.0,-115.89536,51.87212,gps,86
00:00.0,-115.89388,51.87258,gps,86
00:00.0,-115.8957,51.87157,gps,86
00:00.0,-115.89443,51.87185,gps,86
00:00.0,-115.89441,51.87178,gps,86
00:00.0,-115.90608,51.86388,gps,86
00:00.0,-115.90438,51.86693,gps,86
00:00.0,-115.89509,51.87114,gps,86
00:00.0,-115.90472,51.86722,gps,86
00:00.0,-115.89417,51.87108,gps,86
00:00.0,-115.89462,51.87208,gps,86
00:00.0,-115.89474,51.87219,gps,86
00:00.0,-115.89482,51.87256,gps,86
00:00.0,-115.89386,51.87223,gps,86
00:00.0,-115.9055,51.86343,gps,86
00:00.0,-115.90603,51.86426,gps,86
00:00.0,-115.9056,51.86348,gps,86
00:00.0,-115.9064,51.86187,gps,86
00:00.0,-115.90465,51.86412,gps,86
00:00.0,-115.92747,51.85712,gps,86
00:00.0,-115.9043,51.86667,gps,86
00:00.0,-115.90661,51.86816,gps,86
00:00.0,-115.89489,51.87299,gps,86
00:00.0,-115.89504,51.87291,gps,86
00:00.0,-115.89497,51.87288,gps,86
00:00.0,-115.89396,51.87244,gps,86
00:00.0,-115.89354,51.8689,gps,86
00:00.0,-115.89829,51.86253,gps,86
00:00.0,-115.90987,51.86254,gps,86
00:00.0,-115.9058,51.86375,gps,86
00:00.0,-115.90187,51.86785,gps,86
00:00.0,-115.89374,51.87501,gps,86
00:00.0,-115.89327,51.87482,gps,86
00:00.0,-115.8931,51.8755,gps,86
00:00.0,-115.89447,51.87512,gps,86
00:00.0,-115.8904,51.87275,gps,86
